ISIN,NAME,Country,Region,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00,2024-01-31 00:00:00,2024-02-29 00:00:00,2024-03-29 00:00:00,2024-04-30 00:00:00,2024-05-31 00:00:00,2024-06-28 00:00:00,2024-07-31 00:00:00,2024-08-30 00:00:00,2024-09-30 00:00:00,2024-10-31 00:00:00,2024-11-29 00:00:00,2024-12-31 00:00:00
FR0010220475,ALSTOM,FR,EUR,17.36,17.51,16.3,16.59,16.51,14.98,15.62,16.38,16.28,17.31,16.41,16.16,14.13,11.58,13.52,13.5,13.27,12.25,13.0,13.95,13.98,14.17,14.32,14.58,14.98,14.38,15.83,16.77,18.52,18.44,19.02,18.92,22.62,21.55,22.02,22.13,23.45,22.51,23.98,24.26,25.18,24.47,24.13,23.76,24.03,23.53,23.59,21.67,21.69,23.39,23.3,23.61,24.48,24.97,26.83,26.42,25.59,26.69,26.94,29.26,32.8,30.17,25.83,25.26,25.98,28.71,34.48,34.43,30.78,27.67,35.6,37.97,36.28,33.41,33.27,36.42,37.43,33.62,27.6,28.81,25.53,23.88,23.76,23.8,21.53,17.25,15.87,14.94,18.24,15.13,16.0,14.01,11.12,13.97,17.35,16.51,20.02,20.0,18.47,17.02,18.6,20.2,20.98,18.94,16.37,9.22,8.49,9.2,8.73,9.14,10.44,10.88,14.17,12.21,14.22,14.83,15.09,15.8,16.31,16.19
GB0000163088,SPEEDY HIRE,GB,EUR,943.01,1013.68,916.07,981.48,1007.5,965.53,700.76,637.27,443.62,405.4,457.18,538.21,508.68,414.43,490.28,470.86,499.67,388.77,405.98,444.0,411.59,413.9,487.23,561.98,572.19,565.96,591.01,637.44,673.47,671.85,648.54,622.25,620.65,662.26,702.57,754.42,709.55,690.01,664.18,672.2,685.76,752.52,729.87,711.14,781.22,663.56,679.16,710.14,727.31,710.48,661.84,720.79,741.76,751.38,610.15,536.84,606.97,667.12,763.55,988.19,1016.5,942.89,589.79,757.6,646.74,677.5,635.75,669.31,648.75,663.88,889.82,942.86,896.62,866.83,890.17,1023.41,1031.44,963.57,942.84,940.85,847.19,863.97,818.19,858.36,767.1,705.47,712.01,651.33,592.09,526.24,571.1,491.31,425.36,458.87,512.65,502.65,519.61,470.89,437.38,424.8,402.6,482.47,497.75,490.14,430.97,405.67,441.4,475.43,407.08,381.42,363.73,392.47,400.51,487.21,570.76,593.3,576.85,505.55,474.14,427.35
GB0000536739,ASHTEAD GROUP,GB,EUR,32078.28,36101.82,31590.08,33969.01,33550.53,33930.07,30067.34,28914.61,28010.67,30708.55,32774.56,32794.26,25458.2,25706.84,24791.33,26539.51,28359.63,28395.31,31700.76,33575.79,33459.46,31620.96,39676.6,39565.48,41071.14,41888.63,42016.04,42892.41,41093.9,41955.83,43654.38,44185.36,49768.57,53121.22,53004.91,55563.77,61882.76,60215.68,56260.04,57887.46,64122.24,62038.06,63482.67,64217.8,66476.1,51731.45,46945.98,43611.15,53249.77,55922.78,50669.04,58067.11,49341.32,60214.82,58420.32,59006.76,59522.83,64822.08,64852.26,68227.89,69246.88,65294.46,46842.41,58703.24,63304.4,71887.71,68385.76,75543.99,78400.19,78412.33,91979.0,101785.58,110048.85,117717.92,129552.02,139742.2,158802.78,160803.89,162503.67,171008.35,166246.08,183316.39,174619.3,175753.26,153945.78,143098.64,139183.4,114759.68,114481.71,91350.7,122197.52,109509.38,101003.8,116005.13,131197.95,125727.41,145215.25,148070.14,136075.65,127696.48,134804.66,153631.6,164562.54,157204.77,137114.53,128195.61,135419.54,156378.76,149153.71,161772.0,160416.88,164702.25,163056.42,150335.54,162010.09,161823.52,177031.88,169739.23,182366.12,141838.21
GB0000600931,BRAEMAR,GB,EUR,827.9,842.27,756.31,801.14,928.4,881.37,902.77,851.52,800.06,891.08,811.1,823.26,826.06,733.03,802.81,825.57,823.91,714.87,710.0,634.82,584.1,501.61,522.45,461.63,419.01,428.63,434.06,549.66,522.09,496.22,530.61,527.84,576.59,558.48,563.87,500.89,514.71,466.23,494.13,496.62,528.69,494.35,491.16,467.95,497.67,423.23,427.31,379.67,396.99,347.56,316.51,369.43,371.09,374.72,374.74,379.33,377.14,411.07,380.09,453.45,432.36,306.35,196.95,204.35,243.5,237.47,281.44,290.3,334.71,252.61,323.38,336.54,412.23,492.99,438.29,481.61,532.85,664.85,651.96,625.32,553.78,556.33,433.46,599.42,581.73,526.0,490.4,542.33,559.81,494.9,517.72,628.76,532.65,567.59,650.45,598.2,651.65,612.26,630.51,595.39,596.5,499.36,505.37,497.71,479.41,476.62,599.68,590.97,620.59,592.28,583.7,611.63,635.36,655.3,704.28,719.3,703.74,559.19,591.3,541.0
GB0000811801,BARRATT REDROW,GB,EUR,186340.89,215621.5,212347.79,218037.14,246719.61,263942.63,270632.01,268620.11,266627.92,266842.56,255203.6,260274.59,239887.67,231941.99,227254.42,222494.82,245768.67,154576.23,165680.16,184540.28,183143.87,166885.76,176615.93,172140.67,181067.65,191767.89,205885.99,228740.87,241243.42,223319.25,247570.44,245512.48,251536.39,278809.48,263144.99,280978.74,266953.36,238235.7,238679.69,250378.27,236513.7,221676.01,228197.26,229497.07,240877.01,229396.53,205979.84,205875.39,247467.83,278284.5,272716.04,278292.1,249476.84,258502.58,280235.24,273195.36,283255.97,307896.55,325136.49,372842.68,398926.08,364592.0,206132.5,246778.02,231624.29,230980.76,252629.34,265089.7,231877.97,235179.53,312027.47,345247.92,330675.74,350164.02,388412.02,406732.24,409148.57,365449.65,372248.22,387011.99,350074.64,357291.56,362737.74,398304.72,322595.05,322302.52,270411.03,249464.4,255634.13,223203.69,244973.0,199784.67,165690.04,187871.75,205431.14,207031.57,245526.12,246331.18,250186.38,278725.35,254396.22,233155.9,260613.69,254753.14,251748.43,234850.51,304147.89,335363.63,321789.19,275930.11,280934.64,268814.93,302488.85,281825.01,319352.4,314723.61,310581.21,277598.19,262949.02,266602.46
GB0000904986,BELLWAY,GB,EUR,53693.42,60306.94,57639.44,59999.5,70958.03,73910.94,74543.37,75845.4,74608.83,79435.14,78020.55,84491.95,79653.1,72339.25,76205.56,72457.41,81458.7,51957.48,56987.15,62490.38,63017.32,59153.5,62478.78,64592.95,65979.04,68465.77,71359.45,77736.45,78019.07,82641.55,89937.41,88262.66,94596.91,103655.76,102665.66,105590.58,103460.77,94057.01,93701.23,100057.75,97101.64,88155.21,85051.0,84301.82,87363.33,81540.06,74726.66,73799.64,85983.87,92702.75,91417.93,93472.51,81038.76,83143.15,85304.54,82873.68,96720.28,95917.24,104273.64,121761.16,126824.03,114809.46,64542.36,81095.86,76709.48,75950.13,80677.0,77227.59,73379.67,72891.6,92836.1,99217.85,92925.56,96430.63,115325.76,122838.92,126176.52,111037.93,113202.04,120145.59,109681.95,112660.31,102335.7,115048.0,96914.51,98527.39,81531.3,77936.49,76470.58,67695.08,77314.17,61747.52,49379.1,55475.21,62051.71,62491.06,71013.84,73098.45,74319.52,82566.08,77788.84,70190.59,79182.2,75166.89,77419.23,70363.87,84834.16,94640.67,101608.97,98663.41,97289.2,91583.66,99151.88,93223.27,107050.16,115954.39,121465.95,106028.52,94121.33,92148.62
GB0001367019,BRITISH LAND,GB,EUR,21078.05,21662.39,21080.34,21822.3,22436.78,21286.58,22579.2,21697.96,21852.08,23328.03,21784.05,20102.04,18385.16,16085.32,17812.93,18634.44,19055.65,14523.73,15945.77,15542.05,14705.94,12951.41,13389.56,14092.93,13443.64,14084.13,14152.96,15759.29,15186.24,14771.0,15115.41,14797.93,15168.38,15175.78,16190.18,17787.08,18283.45,16639.43,17521.26,18018.0,17552.06,17459.69,17037.6,16252.7,15824.15,15081.54,14362.69,13539.46,15261.55,16260.4,15735.12,15876.01,13798.87,14255.32,12940.49,12916.35,14992.36,16947.31,15712.38,17858.85,15624.27,13676.32,8909.24,10906.86,10761.6,10203.61,10269.22,10464.73,9322.12,9633.06,13458.66,14285.65,13405.17,14892.31,15152.58,15615.51,15772.46,15066.48,15644.58,16080.37,14714.39,14931.65,15119.03,16153.79,16579.7,15960.13,15685.23,14601.44,14878.06,12491.81,13774.03,11532.42,9006.54,9691.95,11111.63,11246.37,12887.96,12797.06,11346.45,11902.92,10059.61,9435.64,10659.28,10050.49,9480.44,8848.29,11291.54,12922.77,12340.51,11163.9,12664.68,12324.69,14140.36,13536.22,13754.13,14059.56,15193.96,13332.17,12856.7,12132.44
GB0001638955,WETHERSPOON (JD),GB,EUR,5570.75,5938.63,5238.21,5512.66,5660.93,5841.78,5263.16,5451.89,5255.23,5698.28,5127.34,5255.6,4574.89,4776.74,4816.97,4653.48,5230.35,4521.97,5419.96,5569.25,5853.62,5134.46,4952.35,5304.0,5698.37,5891.96,5712.07,6244.63,6447.28,6149.94,6545.73,6829.29,8172.11,8075.49,8079.7,8305.59,8744.97,8533.73,7804.36,7830.96,7957.17,8153.83,7837.72,7931.66,8347.81,7785.41,7195.01,6993.54,7878.83,8609.67,8421.72,8798.65,8301.48,8993.39,9276.52,9515.79,9451.86,9418.42,10302.84,10960.38,10171.68,8540.66,5450.17,5930.16,6993.33,6184.08,5517.67,6821.24,5380.18,5545.05,7332.73,7589.55,7863.37,8597.18,9321.46,9202.68,9313.91,8096.18,7850.9,7620.65,6996.59,6976.43,5644.08,6475.68,5953.93,5847.57,5119.16,4594.08,4680.62,3770.19,3369.14,2790.3,2247.02,2583.35,2627.06,2658.32,2781.89,3387.98,4398.27,4458.51,4522.84,4253.6,4327.2,4557.91,4199.01,3815.39,4320.56,5140.37,5321.82,4770.26,4622.44,4513.3,4852.05,4603.54,4770.31,4962.71,4948.26,3995.57,4130.33,3803.49
GB0001826634,DIPLOMA,GB,EUR,1837212.35,1994128.09,1923947.54,1975511.9,2009687.67,2069977.71,1889961.14,1818868.56,1640856.97,1613856.21,1771693.94,1859345.28,1567245.27,1651776.36,1770286.14,1776354.18,1814692.22,1862191.28,1893893.2,1818966.37,1908315.12,1912949.42,1961780.36,2177803.13,2166151.78,2260773.21,2246310.66,2433826.72,2465870.36,2450107.94,2430441.21,2382101.37,2436751.31,2445871.88,2678059.46,2919791.45,2874917.7,2613848.17,2770442.25,2875143.44,2910695.71,3014409.63,3006424.82,3295827.78,3215887.76,2926272.79,2857185.14,2721577.96,2950397.17,3175873.64,3355218.49,3683692.24,3327049.67,3463512.57,3299579.47,3428902.2,3640331.92,3675485.73,4278370.08,4814673.86,4610973.03,4311944.7,3593602.53,3907031.89,4062538.97,3982582.5,4275224.63,4640279.05,5111767.2,5168279.63,5156618.51,5459150.08,5799344.93,5904503.46,6404952.34,7234683.58,7506374.32,7340382.93,7525049.7,7720697.82,7011545.4,7534338.34,7760868.82,8361710.62,6826425.22,6633437.57,6411972.27,6402012.96,6094106.29,5032196.23,6219197.44,5436082.04,4824807.11,5323181.53,6201490.28,6210286.41,6337234.98,6350671.6,6551288.29,6365763.61,7125769.18,7193742.0,7900021.99,7530397.48,6952586.01,6539383.98,8041781.54,8658818.94,7968275.91,8390963.6,9024651.68,8719435.43,10040867.72,10105531.43,11010852.58,11306838.4,11462432.65,10550364.03,10925380.18,10258196.74
GB0002318888,CRANSWICK,GB,EUR,17237.88,19416.08,17857.57,19172.77,21431.14,21991.27,22885.62,22979.41,21487.65,23541.75,24042.87,25284.45,26503.6,24255.94,27420.5,29375.17,30176.06,25262.85,28144.59,28344.12,27500.93,23415.28,25342.11,26372.99,26542.74,26423.72,29149.31,31608.31,34867.92,33547.57,35238.64,35486.5,36479.28,37672.4,40134.52,41782.33,38671.02,38999.44,36927.02,37149.49,41555.44,41255.08,40214.06,39310.67,41321.18,34577.34,33858.26,31568.43,35727.57,30964.68,33402.8,35578.96,31858.46,30994.77,31188.38,32162.3,34760.66,38432.62,38739.59,43199.76,45294.0,40915.23,44108.16,45112.06,43859.42,43002.57,45735.6,48612.2,45627.96,40500.14,44728.07,47082.89,45873.84,46541.5,49088.12,50534.19,55026.38,53665.29,55816.1,54104.13,47741.32,47012.65,46660.15,49975.17,48994.75,47019.21,46244.61,39767.24,38311.45,37111.34,41205.02,36356.77,30329.45,34713.4,37137.3,37785.34,39977.79,38671.25,37905.45,41174.76,41107.41,42115.21,44573.1,44344.96,45020.99,44028.23,50481.72,50701.75,53520.95,50812.04,54042.23,56366.05,59108.82,58686.35,64880.02,67151.54,71380.03,69097.39,66830.59,64914.29
GB0002374006,DIAGEO,GB,EUR,100359.94,102585.46,94673.56,95475.94,95014.24,99300.62,95774.01,93062.05,93800.92,101470.8,100560.31,95704.71,93496.52,91703.12,95723.44,95720.81,96368.81,98730.51,101559.65,99386.27,103342.9,95767.44,90156.41,93833.73,99772.09,102635.24,103839.1,105694.02,109244.53,107158.04,117388.26,123349.53,121545.27,126140.35,128406.57,136139.98,133004.29,126444.31,126221.98,133026.6,137128.57,134062.18,137113.81,132533.9,134181.48,130967.52,136330.7,134711.26,144439.5,147965.79,156126.37,160951.96,160039.74,164444.21,160991.57,164971.9,158805.63,158326.44,158290.28,163932.84,153412.95,137905.52,125207.92,135420.16,134685.59,129351.38,143524.99,133282.03,135893.07,128169.62,152514.15,156049.91,160630.76,157477.35,165184.93,180265.55,193786.52,191480.28,198811.01,195044.82,197216.16,201938.2,203892.16,221732.01,202603.32,204415.78,208050.04,206346.53,189429.63,175360.74,193208.89,181307.35,175485.36,171486.75,187730.28,181754.21,179389.89,176861.06,186574.51,190080.2,173202.82,179366.35,182518.78,174189.57,156946.41,159787.78,148270.99,154305.14,154384.64,160513.85,158322.89,148885.33,143479.22,134818.0,133109.0,141850.95,152417.27,134639.05,130529.92,138728.97
GB0002869419,BIG YELLOW GROUP,GB,EUR,1190.6,1267.19,1247.1,1331.87,1291.82,1322.91,1450.61,1367.8,1447.06,1528.36,1583.02,1591.82,1458.81,1369.71,1491.63,1582.1,1626.56,1421.16,1283.17,1348.67,1379.21,1150.04,1130.11,1177.24,1203.0,1264.27,1269.55,1391.73,1414.73,1454.89,1444.93,1473.31,1436.31,1460.14,1595.6,1693.73,1776.4,1648.77,1723.07,1827.67,1781.98,1843.08,1827.37,1792.57,1752.68,1613.51,1631.72,1660.28,1881.71,1946.33,1928.14,2025.34,1914.88,1910.45,1837.09,1976.84,1942.34,2241.78,2168.31,2447.89,2393.16,2096.65,1916.96,2082.12,1903.71,1940.91,2092.51,2245.71,2103.58,2225.29,2377.03,2381.56,2412.08,2520.21,2443.22,2629.92,2952.96,2867.56,3246.33,3374.96,3024.67,3260.08,3472.01,3764.57,3263.69,3091.34,3292.92,2923.29,2764.14,2594.37,2869.25,2560.67,1957.88,2145.08,2147.83,2282.92,2510.2,2478.71,2437.7,2594.61,2403.8,2300.67,2380.63,2348.92,1975.25,1998.28,2364.16,2686.24,2569.84,2230.27,2362.73,2377.19,2793.15,2608.75,2785.54,2972.65,3048.37,2783.53,2442.1,2154.87
GB0003062816,TOWN CENTRE SECURITIES,GB,EUR,92373.1,101812.86,99966.69,105554.93,103120.61,105388.27,106694.06,104981.23,105111.78,112422.61,111112.56,111932.56,99666.47,103410.66,99987.55,105474.29,105695.75,86115.79,91749.86,94340.9,91288.02,79221.59,84875.59,82423.74,81800.58,87502.41,88530.08,89531.69,92654.45,91726.11,96306.36,95070.71,102908.76,98624.4,100533.07,97711.57,99690.92,96592.34,99746.33,100695.47,97391.48,96295.87,92353.8,89533.97,88509.18,82193.74,77550.97,68868.55,77692.21,74367.69,69776.89,72888.88,68578.97,69587.66,65479.84,61229.06,57518.41,69716.91,76589.97,80683.36,81744.16,73550.16,47370.8,47140.78,37049.25,33501.76,36242.34,36303.96,31824.12,31552.28,43818.86,44931.9,46529.23,48385.16,54341.25,52727.89,55162.92,58371.67,56911.9,54820.35,51829.7,49472.95,50369.97,56243.52,64183.4,58307.59,59661.99,57637.2,56372.44,48999.56,64729.0,60311.37,51112.25,54456.9,59026.98,55403.2,59348.12,57618.83,52582.41,54802.85,51899.5,49661.75,51867.7,48309.75,46914.53,45504.04,56571.74,56399.17,52691.57,52339.86,56290.23,56194.16,68382.66,56648.96,60579.08,63969.83,64613.52,60851.47,56320.39,52130.74
GB0003096442,RS GROUP,GB,EUR,10241.5,11556.95,11936.86,12392.81,12143.14,11425.5,10667.79,9680.45,9305.5,10864.97,12484.83,12306.88,10392.96,11577.79,12157.39,13253.17,14473.73,12508.15,13998.56,14355.09,15858.73,16358.46,20109.94,21421.7,22181.52,21505.51,21528.21,24419.19,27535.37,27595.05,30094.39,30007.15,30675.65,33956.04,31710.07,31437.89,32340.99,32154.21,31257.43,31140.33,34767.59,37551.03,35320.75,36177.88,35142.78,29716.23,24893.98,24453.29,27061.59,27917.48,27744.81,31898.02,29034.09,30992.05,28676.8,27228.77,30529.9,33871.06,32824.94,34852.41,33922.61,30063.14,24851.22,28306.67,30504.58,32190.38,33429.41,35298.77,35763.63,34112.5,42455.6,46745.75,47647.25,53624.95,54174.0,58361.01,55646.64,56752.45,56451.98,58461.92,58030.39,61566.56,64140.35,65556.36,59821.57,53283.41,57280.16,53158.63,48986.69,42955.56,51165.26,51434.38,44027.57,44917.91,44832.17,44174.02,47456.2,48529.65,46344.11,47492.03,40487.75,40315.17,42109.9,40181.98,37441.63,34277.91,39900.51,44060.85,42188.32,40199.73,38718.01,38916.4,37771.96,38094.38,45168.12,44238.58,46707.72,38412.19,39513.54,37135.56
GB0003452173,FIRST GROUP,GB,EUR,288.84,314.51,260.7,295.39,334.42,362.88,347.72,323.7,285.75,288.51,306.06,305.37,254.72,248.23,268.37,282.43,303.8,258.89,257.13,277.92,265.12,258.37,245.59,247.18,252.4,288.81,318.71,340.99,373.4,315.27,294.01,292.09,303.1,282.05,285.94,288.1,285.01,218.02,222.38,300.26,230.72,212.86,223.65,222.48,229.26,210.94,219.75,205.09,234.95,229.47,228.83,277.9,280.6,240.21,271.42,305.7,327.17,322.56,300.71,320.76,315.11,290.53,120.79,162.81,132.61,120.12,89.46,112.88,95.06,102.41,155.96,195.32,190.24,242.96,245.22,198.63,223.7,218.46,222.55,239.83,231.58,266.79,237.57,267.28,261.91,259.59,285.5,273.45,332.17,298.98,316.42,260.86,228.73,235.91,239.02,238.83,262.34,251.08,252.54,277.72,279.7,364.64,377.33,368.56,369.2,384.08,410.34,451.38,434.67,404.89,461.09,410.93,439.73,404.88,466.49,427.24,405.77,354.85,402.9,421.38
GB0004052071,HALMA,GB,EUR,318246.92,334986.92,315463.19,333111.95,354447.07,364588.42,362816.06,356640.09,335663.57,362156.03,398757.71,393825.95,366534.98,382055.57,404691.59,403638.65,426226.7,419959.61,433514.6,432121.45,424143.65,398262.71,366725.68,347221.72,364362.77,378901.71,400906.67,426536.29,463202.88,447365.18,457086.8,444315.6,474053.41,495187.15,546621.12,540167.21,575500.69,526173.63,524142.83,533839.8,569295.3,573213.99,588751.28,593730.71,601102.92,541290.68,558415.69,556729.72,590200.19,662417.95,698223.05,751812.94,733535.84,823899.43,784674.93,769857.24,782166.56,780699.6,877244.79,905458.31,897149.53,795873.02,769397.15,851531.02,930462.45,919159.33,923370.49,963530.37,983589.19,993390.01,959857.71,1089239.95,1103156.1,1031268.53,1065730.81,1165883.17,1204397.33,1210019.13,1312031.41,1349973.34,1251697.07,1326220.67,1296875.63,1419033.31,1096386.15,1059127.97,1081991.37,1017352.68,919736.61,798801.91,920992.44,794847.67,751512.63,801640.61,851524.69,784778.35,873972.43,865856.8,910870.69,958753.11,986775.73,956749.99,956150.31,902914.78,786348.72,744067.06,896589.94,971194.43,931512.04,971285.37,997789.62,921779.3,945343.84,1140978.0,1146139.46,1148060.13,1172632.73,1066621.28,1153781.58,1132593.22
GB0004161021,HAYS,GB,EUR,2272.52,2306.7,2220.74,2316.98,2415.88,2519.19,2550.13,2407.82,2276.38,2162.7,2203.69,2137.22,1790.44,1591.42,1741.7,1879.3,1983.86,1307.31,1580.96,1712.99,1688.59,1694.66,1763.42,1873.34,1948.29,2058.58,2006.7,2263.97,2202.33,2204.02,2247.72,2410.28,2597.38,2617.75,2636.91,2617.28,3040.86,2822.48,2809.07,2626.28,2596.66,2619.89,2771.82,2811.43,2829.05,2323.03,2213.78,1973.03,2193.61,2237.17,2178.64,2202.9,2084.86,2228.62,2103.19,1900.45,2071.34,2401.35,2547.11,2841.81,2416.68,2086.7,1687.34,1616.63,1645.86,1736.88,1689.94,1907.47,1725.66,1631.23,2053.31,2309.06,2283.93,2513.61,2436.53,2672.43,2911.67,2588.12,2430.7,2588.13,2737.14,2856.61,2431.57,2485.97,2423.73,2285.79,2045.42,1956.77,1954.69,1714.58,1968.97,1726.69,1571.96,1746.88,1925.27,1921.42,2095.63,1970.57,1918.38,1990.34,1855.7,1808.01,1915.7,1888.43,1854.65,1690.65,1910.62,2018.24,1816.7,1743.14,1747.27,1687.91,2009.95,1749.38,1770.01,1783.17,1822.89,1493.35,1498.33,1510.17
GB0004657408,MITIE GROUP,GB,EUR,125662.92,144920.34,127014.28,136486.92,146786.14,156713.81,158953.62,144352.56,146243.39,157020.52,151949.92,147602.5,129082.43,125425.35,118944.91,127974.41,132027.55,109398.0,108960.0,116861.01,82214.67,84845.65,84764.86,93199.07,84870.3,86455.71,93264.6,91145.4,105093.72,120764.04,117959.27,116505.57,115399.18,105784.79,89496.01,88305.23,85295.87,73363.49,75499.18,85505.29,80534.25,71043.65,69457.25,66405.48,65861.94,63917.76,63605.62,49060.93,53788.57,59715.15,67532.29,59526.65,65146.34,66005.55,71620.08,63290.39,63953.98,72660.68,60068.68,68724.75,62678.38,63886.82,28835.59,33439.9,31183.47,36824.29,29791.71,30949.74,29434.29,25310.23,35307.81,38903.16,45753.41,50756.11,60239.83,59682.73,66998.5,65206.74,61187.38,72603.8,66452.21,62227.79,58958.08,61050.71,56254.67,52508.26,50697.9,47553.67,49673.08,48658.07,68171.66,60523.68,49996.83,58815.64,64840.62,64818.68,69361.71,70658.08,73056.98,83525.72,79587.54,90557.47,96781.01,91007.35,92710.92,88316.18,91669.5,94472.96,98269.59,100823.31,98990.88,109334.84,115163.73,112420.05,119145.1,124725.69,121343.38,114730.2,106034.09,106692.03
GB0004915632,KIER GROUP,GB,EUR,2677.02,3064.13,2719.97,2874.22,2985.53,3231.41,3251.41,3328.89,3031.07,3152.21,3021.08,3038.9,2802.72,2745.26,2783.88,2627.57,2709.44,2121.75,2151.34,2463.69,2655.16,2582.95,2711.32,2641.08,2702.78,2820.57,2706.59,2738.9,2565.48,2519.72,2688.77,2397.61,2565.51,2270.75,2314.7,2419.92,2462.06,2349.28,2207.32,2493.12,2374.98,2134.11,2135.83,2076.9,2087.19,1979.59,1145.67,934.64,1220.89,1247.65,862.77,892.16,639.22,246.63,137.61,260.87,262.39,267.74,208.69,231.96,215.08,260.56,169.64,191.31,185.82,219.73,152.89,144.75,114.77,111.26,170.37,194.37,192.51,220.47,226.74,222.11,348.43,386.31,373.39,377.23,346.02,312.03,303.98,317.56,280.24,265.96,239.38,212.21,210.87,175.76,198.16,177.58,161.55,146.75,160.93,152.04,179.74,202.56,179.73,205.48,204.73,203.5,240.78,229.3,299.17,260.7,293.57,291.27,346.88,366.67,354.33,362.87,403.06,361.42,448.78,431.38,399.15,406.14,411.09,411.15
GB0005746358,MCBRIDE,GB,EUR,141.67,173.3,160.83,168.74,174.68,187.38,218.74,211.99,267.18,293.23,280.47,288.11,259.69,288.88,275.87,271.12,265.91,247.81,257.58,240.44,289.89,276.63,261.26,269.55,246.4,274.08,298.4,303.15,297.79,295.3,302.51,274.55,342.87,351.25,374.7,383.6,311.41,264.44,273.02,256.71,211.63,218.83,230.46,210.27,229.76,205.67,216.71,202.09,223.76,168.85,165.41,179.95,139.41,131.1,102.96,86.72,84.73,121.19,140.2,154.97,108.9,114.64,93.42,98.37,93.15,101.92,104.1,106.19,104.24,106.85,120.03,150.86,145.64,151.66,155.24,175.16,172.19,169.19,157.56,145.22,136.83,129.14,113.6,109.38,90.29,80.36,75.49,61.68,54.62,25.33,26.29,35.24,35.38,37.11,33.66,33.19,40.76,39.11,46.35,53.79,49.46,45.26,64.42,65.66,63.98,70.55,119.27,133.83,121.69,153.22,169.34,187.06,208.2,235.63,229.92,232.6,213.93,192.07,188.18,177.83
