ISIN,NAME,Country,Region,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00
DE0005773303,FRAPORT,DE,EUR,244.15,247.74,253.49,277.87,283.43,285.07,285.1,247.58,211.27,228.05,200.59,176.37,213.61,219.72,221.43,230.98,184.52,196.25,207.86,202.71,211.77,212.2,203.45,211.25,222.54,217.2,205.37,218.25,215.92,227.53,242.67,239.91,262.48,291.98,277.46,281.85,277.4,300.33,280.95,275.35,289.97,269.96,252.83,260.55,251.99,235.06,234.38,224.34,234.44,231.17,231.16,242.33,251.98,249.58,259.05,237.85,240.15,250.24,239.23,253.49,234.44,227.33,238.01,238.34,230.67,214.76,220.12,224.1,218.71,239.31,233.29,237.84,240.98,252.98,284.89,317.9,333.73,363.13,411.3,401.24,396.42,390.23,412.58,452.74,487.57,424.59,409.58,399.79,393.59,405.53,419.86,377.94,367.83,325.07,308.89,300.13,333.64,338.35,320.25,347.77,338.05,371.52,366.59,360.59,359.52,360.49,370.07,367.27,321.93,270.53,176.32,188.73,213.37,189.56,170.48,196.99,172.6,157.27,247.12,258.79
DE0005785604,FRESENIUS,DE,EUR,3118.1,3266.51,3330.13,3772.68,3802.41,3788.28,3873.52,3757.4,3242.09,3618.34,3483.31,3364.7,3666.81,3782.46,3725.26,3611.63,3462.83,3767.57,3926.4,3923.25,4285.6,4198.23,4239.64,4208.38,4471.72,4517.58,4547.02,4619.7,4396.05,4581.69,4682.68,4460.36,4608.16,4831.82,5261.24,5725.06,5798.73,5773.43,5782.62,5631.04,5620.96,5607.39,5582.39,5516.78,5585.47,5807.75,6108.27,5864.62,6438.15,6461.18,6690.44,6756.03,7233.42,7312.05,7893.9,8069.62,7582.63,8329.86,8315.42,8119.45,7510.17,7580.4,8292.72,8290.9,8637.92,8403.68,8563.3,8370.6,9150.05,8452.64,8242.72,8943.72,8999.77,9150.47,9233.54,9288.06,9906.05,9906.72,9742.33,9771.16,9342.87,9669.6,8374.88,8979.81,10133.79,9448.52,8812.06,8813.25,8936.82,9352.71,9034.43,8904.69,8528.9,7469.24,6656.08,5629.08,6089.46,6566.2,6532.37,6641.39,6003.35,6442.28,6023.11,5745.76,5560.2,6242.94,6490.39,6630.45,6058.84,5488.66,4403.78,5072.25,5692.28,5859.46,5912.32,5623.51,5530.93,4494.55,5479.73,5643.59
DE0005785802,FRESENIUS MED.CARE,DE,EUR,322.62,365.47,371.86,433.39,403.89,416.44,428.96,379.89,381.48,411.32,381.94,380.41,397.73,393.87,395.74,397.41,375.03,400.72,411.14,406.69,416.33,398.55,388.72,389.63,399.12,390.55,383.02,390.37,389.27,406.36,362.25,370.55,373.87,381.27,400.91,409.02,402.02,393.11,401.14,394.74,387.08,391.22,404.72,412.3,405.09,426.87,430.54,432.62,431.73,478.58,483.27,491.77,501.54,485.51,481.39,450.76,457.6,533.12,485.28,498.87,519.29,497.66,522.62,511.91,520.37,515.08,544.65,525.13,515.81,484.18,465.52,506.55,484.18,497.98,502.82,528.37,575.54,580.2,566.39,564.8,589.59,584.57,601.88,634.32,697.87,640.82,615.07,614.43,609.02,614.55,595.35,618.78,629.02,479.73,495.28,392.07,450.46,478.65,491.14,511.36,449.21,487.56,440.25,416.34,418.66,449.15,454.83,454.02,477.07,467.68,406.81,481.68,521.86,531.66,551.98,537.41,532.55,479.96,533.0,529.15
DE0005810055,DEUTSCHE BOERSE,DE,EUR,550.14,553.83,549.49,600.0,591.16,568.6,552.7,446.04,380.51,421.68,456.33,408.14,439.35,501.51,502.68,471.41,385.95,434.6,401.72,419.61,449.41,439.18,455.95,493.55,535.08,501.1,492.83,505.99,543.27,552.77,596.0,590.85,634.6,636.53,655.57,699.03,650.85,693.38,675.02,621.89,671.05,680.83,633.81,626.26,592.25,599.08,642.15,631.31,675.3,718.59,720.41,731.7,726.5,749.46,823.59,810.46,774.21,837.15,772.41,799.44,766.48,746.62,772.72,744.58,811.19,763.72,775.16,744.29,724.7,692.91,726.46,746.67,831.16,794.72,856.98,915.59,994.18,1008.81,1005.75,1018.97,1038.75,989.86,1082.68,1110.22,1231.8,1277.68,1298.31,1291.65,1305.08,1299.66,1290.47,1346.23,1309.87,1240.77,1246.59,1170.88,1303.06,1231.95,1255.91,1301.65,1375.9,1410.04,1385.24,1463.08,1562.24,1551.28,1535.9,1577.7,1643.93,1564.66,1361.3,1549.27,1676.7,1846.21,1841.41,1932.37,1811.13,1501.95,1705.65,1742.16
DE0005909006,BILFINGER BERGER,DE,EUR,5131.23,4855.35,5051.03,5608.37,5679.18,5949.74,5945.52,5013.13,4580.19,5441.11,5441.74,5122.49,5515.1,5923.83,5629.93,5526.35,4865.76,5031.04,5193.63,5337.08,5608.06,6196.98,6200.11,6075.1,6424.36,6664.98,6600.11,6616.3,6908.62,6039.11,6246.63,6088.9,6903.96,7319.4,7541.13,7393.49,7591.97,8274.06,8362.69,7810.03,8019.9,7769.57,5557.51,5213.98,4312.46,4395.36,4032.29,3841.6,3579.3,4066.47,3964.49,3411.06,3055.95,2710.68,2951.83,2915.46,2640.49,3213.53,3358.81,3383.64,3117.97,3111.24,3022.08,3134.97,3047.97,2118.28,2168.62,2079.64,2382.23,2523.75,2681.56,2733.82,2970.86,2839.96,2759.62,3105.09,2861.26,2886.8,2983.53,2983.48,3086.24,2940.01,3252.27,3509.49,3436.14,3340.83,3356.02,3556.09,3326.32,3870.69,3875.51,3623.94,3832.93,3179.16,2463.84,2198.0,2436.33,2922.19,2622.61,2747.61,2170.75,2502.97,2154.91,2090.1,2213.94,2614.07,2810.86,3030.05,2733.47,2331.82,1247.78,1478.27,1417.03,1492.75,1385.51,1554.67,1457.0,1440.85,2217.66,2464.78
DE0006047004,HEIDELBERG MATERIALS,DE,EUR,1296.48,1387.36,1387.6,1516.58,1378.97,1262.09,1107.37,861.84,728.48,922.5,832.05,850.03,977.02,1077.19,1206.24,1097.89,878.79,960.59,935.44,1009.56,1060.26,1065.61,1094.36,1207.73,1270.19,1388.22,1443.72,1448.97,1526.78,1359.34,1549.15,1397.49,1567.77,1598.88,1578.31,1540.8,1510.23,1669.53,1738.86,1757.16,1760.74,1745.76,1522.06,1542.44,1351.71,1391.81,1551.17,1458.09,1503.47,1633.22,1622.53,1576.52,1669.95,1649.27,1580.8,1549.91,1429.08,1546.92,1643.86,1699.72,1509.43,1515.52,1770.76,1848.36,1796.72,1572.38,1771.75,1947.22,1978.54,1984.93,1889.74,1966.89,2024.28,1973.97,1969.37,1944.18,1986.72,2065.74,2110.93,2059.83,2196.15,2181.55,2282.95,2324.35,2332.67,2160.64,2097.09,2096.92,1940.99,1848.37,1864.65,1750.72,1715.64,1493.12,1456.94,1329.73,1516.64,1610.24,1574.05,1765.81,1670.62,1813.59,1649.04,1561.99,1623.07,1670.96,1675.8,1649.4,1530.88,1331.02,952.89,1067.57,1116.32,1220.38,1265.97,1451.74,1402.57,1301.77,1632.19,1727.58
DE0006048432,HENKEL PREFERENCE,DE,EUR,1510.53,1498.54,1537.16,1715.48,1780.99,1741.9,1702.45,1493.78,1346.25,1505.89,1492.45,1456.68,1548.55,1640.08,1841.89,1901.84,1644.71,1690.67,1841.89,1927.6,2038.04,2041.2,2133.57,2088.97,2261.5,2255.79,2461.33,2434.85,2501.02,2422.22,2522.05,2498.47,2656.02,2808.32,2922.25,3005.72,2809.05,2890.21,2805.79,2908.46,3022.8,3035.76,2917.79,2760.61,2605.05,2593.93,2909.77,2847.67,3010.86,3122.5,3099.77,3102.18,3188.71,2974.56,3165.7,2762.56,2720.32,2900.26,3015.99,2987.13,2770.64,2684.68,2927.31,3085.92,3147.36,3289.77,3363.81,3541.77,3631.65,3447.93,3120.77,3230.86,3289.3,3373.16,3456.34,3710.43,3871.29,3763.04,3849.59,3661.71,3713.79,3841.96,3723.29,3615.55,3846.41,3635.81,3610.66,3547.87,3443.99,3555.07,3515.58,3558.77,3274.98,3040.25,3219.52,3048.22,2704.52,2771.84,2839.34,2873.72,2598.88,2785.12,2919.48,2825.12,2804.26,2950.03,2992.51,2924.96,2887.66,2587.2,2250.62,2514.58,2524.72,2712.56,2857.93,2988.99,3042.99,2825.29,3136.78,3283.05
DE0006070006,HOCHTIEF,DE,EUR,6888.47,7636.51,8342.57,7362.96,6760.26,6718.4,6347.34,5734.76,5085.32,5865.44,4605.08,4619.6,5216.35,5634.91,4882.04,4694.26,3605.54,3863.03,3844.93,3778.55,3776.34,4008.98,4275.3,4622.82,5251.88,5438.63,5233.8,5603.99,5765.7,5409.93,6205.24,5801.51,7134.56,7411.79,7249.05,7016.48,6487.08,7592.14,7432.09,7585.55,7532.11,7176.54,7053.34,6617.52,5770.75,6192.14,6273.31,5910.58,5903.03,6686.04,6327.69,6472.15,6571.62,6649.66,7555.5,7148.14,7200.83,8046.56,8111.05,8068.67,7777.45,9344.16,10546.45,11051.74,11083.23,10815.67,11418.67,11730.91,12173.38,11858.69,12395.21,12342.86,12399.45,13428.57,14530.53,15845.55,16322.69,16268.26,15807.7,15699.06,14954.14,15727.31,15691.94,15554.79,16130.87,14990.64,16274.06,16191.94,16706.56,16264.54,16257.08,14833.12,14912.92,13508.28,12954.05,12028.72,13742.79,14320.69,13029.48,13554.39,11192.0,11329.45,10865.58,10282.69,10825.34,11775.24,11668.92,12135.29,10983.02,9262.41,6268.79,7917.14,8933.27,9042.97,8341.95,9139.93,8008.62,7579.98,9869.55,9995.16
DE0006202005,SALZGITTER,DE,EUR,2740.3,2798.43,2665.03,2659.01,2510.69,2580.13,2483.16,2123.93,1648.33,1948.48,1755.76,1700.84,2044.11,2083.23,1892.95,1762.95,1475.1,1410.97,1256.41,1268.89,1339.38,1493.31,1586.25,1785.39,1597.03,1634.07,1388.41,1348.05,1339.12,1145.87,1283.19,1324.29,1405.59,1537.15,1521.81,1478.73,1528.25,1463.39,1371.93,1468.2,1495.22,1464.01,1301.78,1306.83,1189.74,1052.08,1149.45,992.62,950.89,1002.35,1011.5,1201.74,1270.63,1252.1,1240.75,1085.53,868.54,1019.59,864.7,869.62,746.21,776.01,992.89,1189.64,1119.04,935.32,1105.09,1066.49,1150.92,1162.49,1152.27,1251.89,1354.77,1299.56,1288.41,1218.15,1343.37,1457.02,1616.09,1599.27,1618.99,1723.76,1841.45,2047.76,2153.46,2050.82,1820.61,1971.56,1847.28,1606.82,1779.5,1641.05,1798.63,1428.55,1132.37,1040.13,1100.37,1107.15,1036.66,1157.94,968.27,1047.45,820.82,674.38,621.6,660.56,731.93,828.8,622.66,600.35,437.03,493.82,500.9,516.53,510.24,594.33,615.4,535.25,755.26,976.04
DE0006231004,INFINEON TECHNOLOGIES,DE,EUR,34.7,35.98,33.83,37.2,37.97,36.88,32.96,28.12,24.5,29.84,27.02,24.74,30.02,33.52,34.06,33.15,26.43,22.48,24.14,23.14,21.33,22.79,25.61,27.06,30.22,28.69,26.86,26.99,28.89,28.43,30.1,30.72,34.13,32.99,34.61,36.42,35.05,39.06,41.19,40.17,42.77,43.15,38.33,40.07,35.66,33.49,33.93,36.83,38.72,40.7,42.06,41.66,46.14,43.84,39.98,38.19,39.14,43.42,52.24,51.68,46.67,43.63,50.6,51.06,53.53,51.82,59.37,59.77,63.69,64.09,59.82,62.58,65.85,64.6,74.48,75.01,80.53,76.98,78.32,83.63,90.97,99.27,100.34,99.56,106.02,99.88,98.14,93.72,100.16,93.64,98.13,93.23,83.52,73.94,76.63,73.05,81.73,81.61,73.58,87.35,66.47,66.08,70.52,64.34,66.97,71.89,79.42,84.47,80.37,76.83,55.21,69.36,79.05,88.06,92.67,104.52,105.92,104.38,133.12,145.12
DE0006569908,MLP,DE,EUR,708.11,666.84,612.13,660.05,649.18,704.9,631.07,556.09,438.51,466.72,413.08,463.55,486.71,591.0,610.4,591.84,537.87,494.81,422.03,458.44,506.4,499.16,553.96,518.15,660.89,648.54,519.63,554.48,530.68,493.47,505.41,538.02,524.15,517.81,548.16,595.03,632.46,600.71,539.79,555.72,576.53,574.53,567.76,521.24,476.71,438.81,412.39,382.62,339.36,352.57,350.89,361.46,393.66,374.33,407.87,393.02,393.29,385.91,353.79,353.43,287.37,253.95,281.87,346.69,344.84,324.89,352.77,385.25,388.22,372.05,407.14,401.92,471.88,487.07,529.49,582.27,626.85,629.84,675.84,655.53,645.03,636.16,565.34,620.12,657.84,617.97,560.81,562.74,597.95,598.27,626.61,623.07,610.8,547.84,485.86,480.6,476.9,503.96,479.64,482.5,447.21,474.28,505.34,501.49,524.58,513.12,522.17,641.11,628.45,544.62,516.86,520.38,594.83,635.67,650.62,699.46,709.22,584.01,668.21,696.34
DE0006599905,MERCK KGAA,DE,EUR,415.98,439.8,439.25,524.54,544.81,538.01,531.47,444.58,406.97,466.25,489.35,495.39,516.77,512.87,547.89,555.34,462.98,498.63,507.91,577.52,623.56,644.72,673.14,661.38,697.73,712.53,760.23,775.41,811.85,779.58,841.9,768.79,793.42,853.5,887.6,915.61,793.16,898.79,860.83,862.33,891.37,901.84,920.99,905.3,956.55,936.93,1037.64,988.29,1041.6,1076.32,1168.6,1132.46,1127.89,1049.21,1072.85,997.6,926.19,1035.89,1072.61,1024.13,906.57,897.89,880.86,989.65,1062.11,1080.99,1171.31,1110.58,1142.7,1088.4,1067.24,1113.58,1166.08,1166.61,1211.65,1249.08,1298.04,1294.84,1173.16,1180.7,1201.18,1152.22,1148.67,1157.5,1182.3,1071.32,1030.32,1071.5,1113.14,1070.6,1117.31,1149.58,1134.66,1168.94,1201.26,1125.48,1140.52,1129.82,1243.51,1176.97,1067.92,1155.0,1139.3,1183.08,1244.83,1315.13,1290.01,1299.7,1409.24,1316.69,1127.13,1270.59,1283.63,1301.75,1425.42,1526.6,1630.64,1662.75,1791.89,1906.1
DE0006602006,GEA GROUP,DE,EUR,235.16,253.71,270.76,303.28,279.73,299.35,291.96,244.14,197.19,231.68,245.41,232.95,269.61,283.74,286.91,281.32,215.26,226.37,230.1,225.16,257.66,266.09,279.46,274.83,308.98,304.56,282.31,295.05,317.6,308.31,359.23,352.12,358.12,382.03,407.62,416.79,409.43,423.4,399.95,397.5,382.89,421.16,399.06,402.04,387.97,407.15,425.61,394.52,403.29,439.13,429.2,435.94,436.86,403.36,384.69,351.62,342.03,364.0,373.96,366.95,376.41,400.09,441.46,430.28,425.73,435.53,490.12,492.12,512.18,354.78,343.37,370.51,380.57,359.38,391.44,399.45,386.92,386.34,377.76,412.89,426.33,453.66,454.17,449.45,467.75,447.64,400.06,374.36,356.63,328.26,376.19,367.34,347.79,293.56,253.45,248.72,264.25,228.34,253.82,276.73,271.73,281.77,246.97,269.4,272.57,305.83,320.82,330.54,298.05,259.52,202.06,229.31,303.85,321.32,365.85,372.33,358.86,339.75,357.2,373.46
DE0006969603,PUMA,DE,EUR,1021.77,986.36,977.85,1116.54,1049.63,1050.81,1022.72,1156.0,979.81,1081.25,1047.92,961.74,1041.25,1159.28,1182.42,1175.53,1010.49,973.48,941.03,977.08,925.07,955.89,974.89,993.86,1059.05,1022.63,1047.91,1039.2,971.74,948.74,937.34,956.49,1010.53,1003.57,1074.18,1088.67,953.49,952.35,945.47,985.02,983.63,961.73,860.69,834.26,776.44,706.8,773.32,705.9,638.01,649.05,621.74,682.6,538.18,533.3,641.53,673.08,695.08,756.74,718.27,732.12,680.13,728.33,746.76,771.24,787.37,758.73,841.11,846.96,911.07,839.55,836.87,891.33,1032.87,1055.05,1062.06,1324.63,1352.37,1302.25,1355.86,1396.66,1320.76,1537.64,1515.72,1490.67,1442.75,1501.7,1673.16,1706.21,2079.46,2067.65,1764.98,1915.85,1731.64,1816.18,1757.52,1680.3,1963.79,1956.76,2031.67,2187.05,2027.54,2348.79,2496.39,2686.38,2736.29,2662.51,2662.46,2702.72,2808.79,2679.49,2092.97,2206.95,2519.55,2729.17,2733.39,2924.58,3159.19,3074.07,3495.74,3979.11
DE0007030009,RHEINMETALL,DE,EUR,4049.03,3837.8,3937.64,4246.5,4181.68,4273.31,4013.7,3247.64,2308.72,2600.26,2327.9,2158.8,2626.49,2976.55,2875.37,2719.3,2114.24,2484.05,2579.37,2539.73,2396.79,2430.72,2357.3,2431.58,2705.98,2803.18,2368.85,2441.97,2685.78,2498.13,2507.02,2627.66,3066.18,3316.09,3304.68,3286.45,3420.85,4034.34,3779.54,3547.93,3716.35,3809.41,3285.48,2910.6,2612.32,2333.79,2300.32,2378.05,2333.51,2735.35,2617.54,2742.63,2874.14,2763.79,2962.73,3345.86,3299.11,3417.43,3431.67,3620.69,3854.54,3867.59,4328.24,4251.49,3805.31,3272.15,3857.34,4012.57,3862.45,3812.07,3947.3,3711.42,4212.65,4247.16,4661.03,5074.06,5371.56,5358.23,5586.71,5748.34,6354.53,6592.99,7244.06,7132.04,7960.43,7502.51,8000.07,7384.52,7193.27,6319.99,6856.98,6228.9,5982.5,4983.99,5281.35,5047.85,5962.77,6114.44,5919.23,6570.69,6195.81,7113.97,6734.79,6808.75,7416.55,7037.31,6214.92,6685.48,6258.28,5292.33,4076.77,3921.63,4865.31,5210.52,5703.97,5639.06,5423.07,4424.65,5436.87,6443.54
DE0007037129,RWE,DE,EUR,5203.01,4867.83,4610.49,5076.36,4510.7,4328.42,4082.83,2913.06,2904.4,3356.8,3207.76,2726.68,3000.27,3573.31,3738.73,3546.58,3029.69,3353.93,3237.25,3467.71,3727.98,3777.41,3442.6,3398.04,3127.14,3059.36,3098.28,3203.56,3056.2,2837.89,2675.24,2442.06,3028.18,3287.25,3421.66,3271.66,3290.47,3536.16,3599.55,3510.47,3687.51,3956.39,3705.84,3575.36,3589.49,3269.91,3345.64,2866.31,2562.94,2592.04,2371.1,2412.28,2243.97,2074.52,2020.0,1444.56,1086.66,1318.79,1097.9,1225.74,1338.18,1098.4,1248.93,1438.72,1259.31,1535.33,1706.38,1575.6,1663.94,1523.27,1211.23,1198.22,1275.47,1380.02,1596.79,1599.81,1959.03,1920.58,2017.01,2395.37,2193.19,2408.38,2215.84,1965.47,1942.37,1931.59,2384.58,2482.14,2347.34,2355.7,2717.08,2641.48,2557.5,2024.36,2235.3,2223.51,2569.49,2520.37,2767.87,2636.04,2625.33,2639.04,2917.08,3047.76,3348.35,3256.97,3203.57,3275.93,3686.86,3611.98,2794.95,3065.27,3560.3,3812.61,4135.98,4369.36,4119.5,4060.02,4565.83,4640.7
DE0007042301,RHOEN-KLINIKUM,DE,EUR,2138.48,2018.01,1981.22,2099.03,2289.74,2261.43,2335.39,2292.21,1922.27,1887.67,1774.02,1796.73,1943.22,1841.62,1879.81,2624.41,2552.86,2258.75,2044.29,2284.45,1894.7,1864.57,1938.94,1916.32,1987.55,2032.11,2030.14,2024.21,2059.56,2218.89,2344.17,2216.23,2494.65,2694.68,2714.53,2843.97,2851.64,3115.82,3096.97,3128.14,3209.64,3201.65,3033.13,3064.04,2972.94,2911.53,2859.31,2748.41,2597.85,2549.15,2456.2,2717.28,2747.75,2721.83,2801.44,2692.19,2847.43,3006.08,2924.79,3010.67,2909.66,2959.3,3143.81,3146.98,3130.49,3022.29,3085.54,3068.58,3147.94,2895.97,2756.17,2824.56,2865.19,2622.62,2824.61,2977.96,3128.56,3053.6,3235.56,3484.48,3524.29,3681.01,3642.66,3795.85,4168.23,3721.08,3485.19,3479.91,3212.09,3107.93,3099.72,2807.85,2726.49,2693.5,2670.07,2683.45,2803.35,2873.85,3005.57,3095.04,3030.29,3266.58,2906.6,2703.33,2453.73,2207.68,2174.77,2117.64,1878.71,2114.63,2088.78,2132.16,2143.87,2181.58,2205.36,2222.75,2038.32,2042.22,2122.98,2168.9
DE0007100000,MERCEDES-BENZ GROUP N,DE,EUR,158.0,151.61,152.56,171.91,157.61,167.09,161.26,121.31,100.15,115.57,100.5,97.74,123.61,136.13,134.95,129.56,108.83,105.16,116.74,114.97,113.99,109.88,115.8,128.05,136.34,140.3,128.29,136.28,157.56,148.96,170.55,168.98,192.31,202.7,204.97,214.66,206.4,229.58,234.63,236.64,242.89,238.7,211.61,208.6,195.12,198.28,214.87,214.72,230.56,246.79,247.51,254.45,247.08,239.84,236.38,210.55,190.07,228.64,234.96,222.01,183.44,178.88,202.8,193.94,189.02,166.53,187.85,191.07,194.65,196.83,184.72,206.3,208.22,201.45,214.29,215.79,210.67,209.84,202.77,210.86,230.43,240.1,240.57,245.89,266.63,249.32,245.94,240.93,219.83,197.46,212.41,198.12,193.16,182.48,172.83,159.98,182.1,184.19,179.16,200.19,168.68,182.34,171.13,153.85,162.14,190.53,183.94,180.73,151.03,134.25,97.24,111.59,122.26,132.14,147.08,170.5,180.77,172.9,226.6,238.9
DE0007164600,SAP,DE,EUR,13840.85,14375.61,14627.52,15396.45,14958.84,14608.12,15096.01,13247.69,12369.18,14816.95,14397.72,12853.81,14650.42,16458.88,16891.2,16062.11,14219.52,14720.63,15712.21,16274.61,17655.11,18041.99,19297.56,19856.79,20237.11,19452.73,19928.68,19727.01,18626.75,18361.44,18375.0,18598.35,18607.12,19773.79,20816.77,21671.18,19212.09,20274.77,20392.71,20294.1,19640.52,19856.77,20191.78,19981.54,18466.69,17342.89,18066.51,18073.64,16726.84,17991.2,18504.82,19426.02,19216.41,18215.3,18712.12,17525.87,16796.66,20610.61,20511.03,20883.99,20648.91,19764.57,21044.76,20441.33,21485.65,19889.19,23102.3,23249.53,24175.09,23283.11,22083.73,23060.37,24157.89,24781.42,26027.69,26568.48,28724.95,28076.5,28201.53,28170.49,29343.62,30501.73,30347.08,30107.21,30484.61,28263.25,28050.4,29785.37,30555.63,31429.05,31725.94,32660.5,33500.89,29125.55,28204.09,27105.77,28210.59,29125.33,31422.14,34909.48,33911.11,37791.78,34383.98,32952.98,32466.89,36462.86,37409.52,37208.08,36025.25,33292.04,30674.78,32648.27,35325.3,38921.11,44130.91,46525.3,43782.51,29794.34,34008.54,36797.42
DE0007236101,SIEMENS,DE,EUR,4318.25,4520.46,4605.83,4893.21,4483.28,4598.98,4281.07,3485.17,3058.15,3577.58,3365.59,3215.66,3295.9,3509.49,3519.16,3243.76,2887.8,2927.07,2962.17,3310.74,3499.6,3517.3,3602.93,3777.01,3965.93,3777.1,3901.03,3780.28,3814.85,3656.54,4077.19,3959.58,4510.39,4783.29,4951.19,5121.59,4869.84,5134.02,5186.86,5083.56,5130.64,5087.66,4768.03,4838.0,4571.42,4341.08,4582.65,4383.39,4182.57,4452.9,4306.4,4340.57,4190.11,4052.23,4288.72,3952.5,3541.06,4026.42,4144.3,3896.73,3936.8,3854.78,4407.65,4349.47,4459.51,4266.11,4487.53,4949.47,4863.65,4703.75,4681.83,5089.66,5266.44,5568.81,5850.35,6098.21,6111.24,5881.51,5774.64,5589.0,6030.97,6099.19,5830.97,5966.8,6489.04,5850.84,5624.34,5605.29,5754.99,5823.1,6236.73,5738.1,5647.29,5102.81,5106.44,4922.06,5055.03,5018.49,4942.41,5451.84,5176.21,5468.05,5078.29,4585.09,4915.66,5278.02,5902.06,6006.79,5647.98,4793.87,3968.9,4364.06,5160.8,5557.23,6005.64,6609.54,6674.05,6160.3,7058.54,7581.51
DE0007257503,CECONOMY,DE,EUR,340.63,353.83,330.65,355.13,330.65,302.07,273.64,220.35,213.66,233.76,243.48,181.73,191.28,198.29,192.42,160.78,151.91,153.61,144.18,158.54,157.95,152.73,147.65,145.25,164.27,164.06,150.4,164.85,184.22,173.15,188.15,200.62,216.99,256.27,274.68,266.52,225.95,227.46,223.82,218.39,228.52,238.81,197.82,192.28,180.03,175.35,186.42,167.16,169.04,188.91,190.81,203.9,195.14,178.0,178.91,164.77,155.03,174.24,187.85,180.53,159.19,145.03,183.22,188.35,193.65,179.53,188.64,174.84,175.79,175.93,175.55,194.27,201.23,189.33,195.24,199.91,204.14,204.56,210.99,205.98,222.97,246.44,245.82,283.78,273.65,252.42,222.34,217.13,188.12,178.78,159.09,147.93,137.22,99.07,90.36,70.69,91.82,110.63,102.89,130.8,107.84,119.67,125.04,98.4,105.04,97.83,92.7,118.82,98.91,90.89,41.34,49.1,56.49,67.28,70.2,89.9,94.44,85.35,95.97,135.36
