ISIN,NAME,Country,Region,2005-01-31 00:00:00,2005-02-28 00:00:00,2005-03-31 00:00:00,2005-04-29 00:00:00,2005-05-31 00:00:00,2005-06-30 00:00:00,2005-07-29 00:00:00,2005-08-31 00:00:00,2005-09-30 00:00:00,2005-10-31 00:00:00,2005-11-30 00:00:00,2005-12-30 00:00:00,2006-01-31 00:00:00,2006-02-28 00:00:00,2006-03-31 00:00:00,2006-04-28 00:00:00,2006-05-31 00:00:00,2006-06-30 00:00:00,2006-07-31 00:00:00,2006-08-31 00:00:00,2006-09-29 00:00:00,2006-10-31 00:00:00,2006-11-30 00:00:00,2006-12-29 00:00:00,2007-01-31 00:00:00,2007-02-28 00:00:00,2007-03-30 00:00:00,2007-04-30 00:00:00,2007-05-31 00:00:00,2007-06-29 00:00:00,2007-07-31 00:00:00,2007-08-31 00:00:00,2007-09-28 00:00:00,2007-10-31 00:00:00,2007-11-30 00:00:00,2007-12-31 00:00:00,2008-01-31 00:00:00,2008-02-29 00:00:00,2008-03-31 00:00:00,2008-04-30 00:00:00,2008-05-30 00:00:00,2008-06-30 00:00:00,2008-07-31 00:00:00,2008-08-29 00:00:00,2008-09-30 00:00:00,2008-10-31 00:00:00,2008-11-28 00:00:00,2008-12-31 00:00:00,2009-01-30 00:00:00,2009-02-27 00:00:00,2009-03-31 00:00:00,2009-04-30 00:00:00,2009-05-29 00:00:00,2009-06-30 00:00:00,2009-07-31 00:00:00,2009-08-31 00:00:00,2009-09-30 00:00:00,2009-10-30 00:00:00,2009-11-30 00:00:00,2009-12-31 00:00:00,2010-01-29 00:00:00,2010-02-26 00:00:00,2010-03-31 00:00:00,2010-04-30 00:00:00,2010-05-31 00:00:00,2010-06-30 00:00:00,2010-07-30 00:00:00,2010-08-31 00:00:00,2010-09-30 00:00:00,2010-10-29 00:00:00,2010-11-30 00:00:00,2010-12-31 00:00:00,2011-01-31 00:00:00,2011-02-28 00:00:00,2011-03-31 00:00:00,2011-04-29 00:00:00,2011-05-31 00:00:00,2011-06-30 00:00:00,2011-07-29 00:00:00,2011-08-31 00:00:00,2011-09-30 00:00:00,2011-10-31 00:00:00,2011-11-30 00:00:00,2011-12-30 00:00:00,2012-01-31 00:00:00,2012-02-29 00:00:00,2012-03-30 00:00:00,2012-04-30 00:00:00,2012-05-31 00:00:00,2012-06-29 00:00:00,2012-07-31 00:00:00,2012-08-31 00:00:00,2012-09-28 00:00:00,2012-10-31 00:00:00,2012-11-30 00:00:00,2012-12-31 00:00:00,2013-01-31 00:00:00,2013-02-28 00:00:00,2013-03-29 00:00:00,2013-04-30 00:00:00,2013-05-31 00:00:00,2013-06-28 00:00:00,2013-07-31 00:00:00,2013-08-30 00:00:00,2013-09-30 00:00:00,2013-10-31 00:00:00,2013-11-29 00:00:00,2013-12-31 00:00:00,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00
ES0130670112,ENDESA,ES,EUR,1764.7,1757.71,1747.19,1688.64,1690.7,1820.85,1774.62,1780.3,2123.88,1965.97,2063.9,2073.3,2303.31,2683.28,2580.32,2653.46,2687.07,2782.64,2925.83,2978.7,3641.27,3798.94,3983.89,4047.98,4343.56,4401.85,4670.03,4752.53,4665.86,4706.51,4799.07,4825.17,5059.06,4616.37,4894.4,4715.55,4186.21,4518.42,4724.82,4428.63,4605.83,4375.45,4124.17,4015.49,3338.79,3030.65,2698.51,3674.37,2862.56,2569.47,2340.34,2715.62,3256.88,2995.66,3308.5,3717.03,4132.02,4191.1,3918.68,4300.83,3904.85,3682.94,3646.45,3616.85,2939.5,2729.2,3231.08,3041.98,3500.01,3613.3,2941.23,3379.78,3789.0,4044.78,4139.58,4658.16,4489.1,4440.96,3993.92,3514.6,3177.54,3271.24,2954.99,2795.78,2668.13,2801.92,2703.28,2434.26,2035.45,2385.64,2266.54,2435.07,2706.29,2993.97,2856.78,3129.65,3349.1,3255.96,2978.51,3197.13,3156.71,3001.29,3261.24,3267.27,3667.51,4086.03,4234.9,4517.78,4372.1,4890.34,5349.98,5627.44,5673.88,5746.71,5726.87,5532.98,5871.94,5498.81,5474.82,5657.66
ES0130960018,ENAGAS,ES,EUR,281.92,286.13,265.91,274.26,278.0,308.58,309.02,304.01,317.34,311.05,310.75,328.14,336.24,360.0,351.44,390.19,379.14,378.83,390.26,409.41,435.22,435.98,450.63,417.72,396.64,413.05,467.21,442.11,459.09,449.27,441.07,418.44,475.23,521.21,555.21,537.17,506.08,562.0,556.62,563.38,589.72,526.25,489.61,483.14,403.1,364.64,348.84,408.39,333.66,310.26,271.22,335.63,353.63,376.35,385.61,387.2,409.16,405.48,424.2,440.41,415.04,416.08,436.92,399.01,320.63,302.03,378.37,363.68,416.24,451.44,380.07,417.19,440.37,446.82,471.05,516.73,491.0,505.12,489.04,450.24,396.58,426.03,401.52,406.01,438.37,450.74,420.57,384.57,341.8,399.13,393.43,421.66,447.44,450.39,463.69,492.11,547.14,554.63,539.42,616.77,578.76,570.68,586.77,539.36,583.84,637.34,627.76,636.53,665.72,708.19,739.87,748.55,716.42,782.4,831.88,834.71,805.53,837.16,838.57,803.99
ES0144580Y14,IBERDROLA,ES,EUR,1379.84,1472.96,1461.03,1450.67,1427.39,1471.63,1447.93,1454.21,1588.92,1516.74,1493.67,1543.88,1634.79,1813.38,1852.5,1868.82,1848.69,1978.65,2072.59,2167.2,2612.4,2680.63,2594.16,2551.45,2517.74,2588.37,2782.93,2942.72,3410.06,3313.36,3374.12,3316.96,3502.9,3843.73,3955.71,3635.95,3637.72,3517.34,3755.5,3535.97,3480.56,3235.96,3350.76,2974.16,2458.58,1750.19,1810.5,2228.76,1944.06,1647.9,1749.21,1983.82,2129.63,2022.89,2186.54,2374.9,2510.81,2335.92,2430.67,2494.64,2239.22,2104.04,2213.49,2076.18,1724.82,1535.99,1909.72,1913.08,2085.51,2280.18,1865.9,2152.94,2387.94,2429.93,2422.71,2588.08,2460.01,2475.55,2336.09,2119.76,1951.05,2103.17,1913.6,1801.41,1742.88,1757.27,1676.45,1376.66,1124.42,1395.72,1132.77,1239.56,1415.23,1612.18,1549.18,1724.56,1741.15,1600.11,1506.54,1741.32,1746.59,1702.57,1849.86,1775.89,1951.73,2112.14,2142.74,2144.11,2129.56,2295.44,2413.75,2408.71,2485.31,2637.2,2634.65,2602.48,2533.72,2500.26,2622.26,2449.12
ES0148396007,INDUSTRIA DE DISENO TEXTIL,ES,EUR,197.71,216.13,209.35,206.98,198.65,179.89,190.38,193.29,209.38,210.31,209.19,231.11,244.12,255.46,274.11,288.89,282.6,299.9,314.04,326.12,336.94,345.95,367.05,389.38,408.72,420.47,448.18,448.14,456.74,427.74,439.48,431.45,494.13,546.18,513.86,451.65,364.64,383.36,409.94,400.39,361.25,338.91,356.17,354.8,315.42,252.82,252.42,329.42,289.62,287.52,294.75,324.64,345.38,367.53,410.32,417.73,439.51,452.57,493.57,482.36,491.48,457.99,511.71,480.4,436.26,451.51,517.57,523.87,622.75,652.96,596.54,593.29,597.25,571.93,634.21,708.92,724.54,726.85,723.86,681.16,688.9,731.78,683.94,662.16,703.82,747.36,770.91,724.97,672.99,842.77,840.92,907.7,1012.62,1039.07,1124.4,1140.88,1148.96,1100.7,1089.02,1103.49,1027.39,1019.84,1100.7,1092.49,1275.53,1360.9,1331.49,1375.71,1244.03,1200.46,1250.76,1249.64,1213.2,1284.68,1220.67,1212.38,1153.43,1172.29,1229.1,1207.79
ES0152503035,MEDIASET ESPANA COMUNICACION,ES,EUR,213.2,217.73,229.7,224.75,236.8,238.57,241.71,235.35,213.54,225.67,244.34,255.99,250.91,248.79,253.89,272.28,257.88,255.92,259.36,274.64,271.79,280.52,300.8,303.75,288.23,296.25,307.35,324.0,330.45,318.65,308.85,298.09,293.6,322.04,304.0,287.06,238.91,240.7,229.03,235.52,189.49,156.0,165.33,157.98,122.97,96.79,107.07,127.98,105.32,87.81,84.51,115.85,130.95,125.07,152.08,150.37,168.95,139.47,149.36,195.64,192.7,177.71,214.15,194.21,136.82,122.34,156.03,138.31,150.23,173.51,143.07,166.18,189.44,189.06,172.55,169.42,141.01,135.96,147.11,113.68,90.1,104.8,92.27,89.61,91.53,93.87,89.63,73.13,68.08,78.25,80.56,88.75,87.48,86.53,94.98,108.13,121.58,113.54,115.89,126.63,125.03,140.12,167.14,157.05,185.62,197.15,189.44,186.27,198.76,193.08,187.76,178.29,186.56,187.91,188.22,184.95,200.57,201.7,198.42,203.65
ES0171743901,PROMOTORA DE INFORMACIONES,ES,EUR,96.4,104.47,101.0,94.86,98.06,96.74,94.52,91.78,96.47,91.36,85.93,84.68,91.65,92.36,92.73,91.9,84.54,80.63,80.85,83.03,82.17,82.02,90.04,87.52,93.43,99.56,112.62,114.36,114.93,111.66,112.13,108.42,99.78,99.09,88.11,95.1,79.5,70.98,77.91,90.43,84.73,55.21,44.95,45.22,34.17,19.93,18.44,16.19,13.34,8.25,13.48,14.2,20.35,27.18,28.09,30.99,29.38,24.79,23.68,25.95,28.29,23.39,18.55,21.69,13.0,12.78,14.7,10.68,11.61,13.29,10.87,10.54,13.95,14.24,15.07,14.6,12.6,12.07,10.48,7.9,5.6,5.39,6.04,5.82,5.33,4.69,3.91,2.49,1.85,2.52,2.25,2.47,2.49,2.24,1.84,1.6,1.92,1.52,1.49,1.53,1.24,1.41,1.27,1.36,2.26,2.63,2.5,2.84,2.81,3.13,2.98,2.87,2.52,2.5,2.36,2.07,1.56,1.45,1.72,1.61
ES0171996087,GRIFOLS ORD CL A,ES,EUR,,,,,,,,,,,,,,,,,137.52,161.53,168.98,169.25,198.85,205.62,216.14,261.65,299.96,300.79,314.35,344.28,391.26,427.46,418.11,412.88,451.2,520.3,457.28,443.95,473.81,454.69,520.51,550.7,565.28,634.23,596.82,592.97,501.6,389.95,339.62,339.5,350.35,315.23,285.81,350.45,357.48,355.6,364.73,354.43,383.1,326.97,336.78,356.42,312.62,308.35,304.62,258.46,234.13,210.36,229.62,240.68,295.96,333.26,238.66,281.99,314.46,335.87,359.7,408.76,420.25,413.5,451.44,425.18,388.18,387.61,333.03,371.58,402.09,459.49,469.13,554.46,499.45,558.57,687.12,621.67,728.01,763.53,704.35,795.45,778.24,816.42,850.1,919.41,838.14,843.62,969.08,922.26,945.55,945.1,1054.63,1102.58,1193.22,1312.84,1261.69,1228.62,1248.35,1262.75,1045.69,1078.41,946.9,942.24,1032.01,931.62
ES0173093024,REDEIA CORPORACION,ES,EUR,352.17,389.97,373.99,364.72,374.51,417.53,411.99,410.94,437.49,407.17,423.68,471.46,490.97,515.87,496.59,536.87,534.55,531.99,579.56,603.17,606.41,607.0,680.76,670.01,632.59,716.62,740.41,727.91,771.57,740.77,728.34,719.66,826.5,896.3,989.81,1010.68,918.89,1011.6,989.8,1046.02,1138.92,1049.37,987.64,969.72,822.55,708.83,720.93,817.48,680.94,669.86,644.17,695.17,771.05,745.56,787.82,790.87,861.5,875.55,920.99,938.67,858.85,859.34,916.0,805.38,673.25,614.37,766.28,723.58,824.4,878.25,767.6,826.66,906.83,955.99,1009.9,1134.24,1070.82,1071.0,995.26,898.5,836.04,888.35,800.49,781.62,851.64,937.83,903.89,805.38,684.54,807.86,759.92,830.75,908.91,897.64,887.38,941.7,1080.96,1075.88,978.7,1034.0,1031.86,1066.41,1117.0,1037.57,1141.85,1251.45,1288.0,1340.04,1420.52,1580.72,1650.09,1667.93,1742.78,1855.83,1782.22,1751.46,1796.78,1810.23,1905.41,1837.92
ES0173516115,REPSOL YPF,ES,EUR,1071.28,1144.19,1112.67,1062.57,1051.5,1074.07,1188.85,1248.52,1376.04,1259.54,1248.31,1231.94,1158.21,1194.79,1212.78,1275.24,1195.41,1224.01,1214.1,1242.19,1285.71,1435.08,1553.41,1494.04,1429.23,1388.78,1469.97,1447.4,1604.24,1728.35,1689.83,1594.9,1574.01,1741.86,1632.92,1574.81,1420.44,1560.2,1557.96,1823.52,1859.23,1773.72,1543.48,1428.17,1343.2,861.03,882.52,960.44,847.98,731.49,815.39,903.72,1056.04,1053.76,1119.47,1203.34,1317.12,1299.08,1331.65,1326.66,1176.79,1121.11,1171.38,1163.8,1004.39,1008.07,1188.0,1153.29,1299.25,1394.89,1218.18,1408.83,1616.41,1724.48,1760.47,1835.5,1746.98,1781.09,1654.01,1510.14,1400.91,1596.39,1575.51,1610.22,1464.52,1394.64,1334.41,1018.91,795.73,893.38,892.0,1027.38,1081.23,1112.9,1181.48,1160.18,1280.91,1223.55,1167.89,1346.58,1311.15,1243.2,1409.46,1365.79,1463.63,1586.67,1552.9,1529.8,1420.28,1523.68,1547.18,1630.04,1708.75,1723.59,1628.57,1626.46,1552.32,1459.02,1470.87,1265.72
ES0178430E18,TELEFONICA,ES,EUR,1894.29,1920.45,1818.12,1764.47,1775.1,1800.76,1853.44,1807.74,1803.95,1751.35,1661.5,1682.16,1711.21,1730.99,1758.41,1794.9,1871.82,1900.03,1928.27,1957.57,1976.26,2199.51,2351.73,2466.54,2525.6,2498.51,2548.7,2614.67,2676.55,2630.77,2787.35,2925.12,3287.76,3883.04,4010.05,3873.94,3449.96,3483.02,3439.03,3447.77,3477.53,3225.66,3166.06,3019.71,2860.37,2217.82,2513.16,2747.95,2226.34,2330.09,2487.2,2381.49,2761.08,2897.92,3171.85,3235.27,3532.43,3598.66,3758.43,3666.93,3160.26,3081.6,3107.66,2963.91,2583.42,2527.52,3069.61,3008.57,3354.29,3647.21,2968.07,3166.17,3498.98,3535.59,3487.42,3745.95,3494.42,3520.81,3218.51,3009.12,2787.62,3089.96,2830.26,2613.14,2624.32,2577.1,2460.29,2191.63,1775.77,2114.75,1826.02,2033.59,2144.91,2115.71,2108.89,2158.96,2329.6,2100.85,2164.59,2360.06,2207.66,2056.39,2286.35,2177.19,2503.75,2836.82,2707.91,2678.4,2533.64,2520.07,2599.63,2748.54,2831.78,2889.7,2754.31,2680.33,2609.79,2533.64,2784.31,2501.14
ES0182870214,SACYR,ES,EUR,325.16,374.82,365.67,345.14,415.23,499.24,492.54,543.14,598.31,564.67,543.01,518.36,545.54,602.82,728.57,743.99,702.47,745.28,835.26,862.75,1016.2,1146.65,1375.12,1330.73,1357.72,1219.95,1254.5,1188.54,1292.25,1087.86,1052.56,897.13,789.27,1066.01,1009.82,883.3,719.42,699.87,795.61,814.23,822.32,702.83,470.47,422.5,376.43,230.13,241.8,223.2,216.41,177.03,194.11,261.19,411.0,349.3,401.68,420.68,476.58,383.43,347.76,289.31,264.34,205.4,222.79,193.78,144.47,126.68,129.38,114.21,151.07,165.22,128.42,161.61,241.56,284.01,297.42,323.56,278.66,251.7,221.08,204.91,151.08,189.04,159.87,137.23,127.37,106.86,80.77,47.97,41.35,51.59,44.76,47.75,60.1,55.5,49.89,60.9,64.14,61.62,50.48,58.24,77.65,87.62,108.17,104.47,135.39,158.56,156.48,152.39,149.92,178.0,195.02,192.53,199.17,185.92,166.55,164.88,158.12,128.48,115.46,101.7
FI0009000202,KESKO B,FI,EUR,964.9,975.98,1015.08,952.93,949.39,989.5,1074.63,1122.02,1096.61,1082.82,1023.13,1113.34,1167.64,1239.01,1280.59,1416.24,1628.78,1575.34,1705.91,1737.98,1726.17,1942.21,2103.63,2168.59,2183.99,2163.76,2267.3,2981.26,2948.52,2842.46,2285.42,2502.16,2826.32,2547.51,2504.37,2352.31,2157.99,1958.16,2213.55,1697.93,1820.82,1452.67,1248.38,1390.51,1128.23,1040.16,1094.34,1109.12,1105.73,964.39,989.72,1252.56,1373.71,1261.62,1250.93,1403.02,1596.43,1595.92,1622.44,1579.24,1544.52,1733.3,1938.11,1905.03,1576.01,1603.34,1905.64,1914.18,2309.66,2433.47,2262.4,2303.25,2369.38,2118.85,2301.8,2659.75,2540.68,2378.98,1989.68,1982.53,1588.01,1837.86,1795.77,1723.75,1806.56,1726.34,1657.21,1435.62,1345.11,1404.4,1391.99,1426.05,1524.69,1682.02,1696.62,1755.29,1762.63,1681.47,1681.93,1698.67,1714.6,1569.01,1771.67,1700.45,1696.73,1880.77,2113.66,2087.03,2085.84,2530.45,2466.69,2412.11,2618.91,2335.59,2253.43,2167.74,2116.16,2237.39,2306.49,2157.98
FI0009000277,TIETOEVRY,FI,EUR,2350.35,2917.55,2855.8,2506.68,2576.56,2542.3,2722.8,2779.45,2808.13,2645.03,2777.54,3032.49,3238.09,2998.5,3339.62,2683.58,2438.36,2471.35,2038.23,2460.84,2513.34,2372.85,2440.43,2758.49,2291.2,2402.69,2621.91,2882.97,2877.68,2916.38,2238.59,2098.77,2022.48,2213.02,1945.45,2028.92,1664.08,1706.23,2310.69,2437.35,2064.74,1942.02,1905.77,1843.63,1358.08,1028.62,966.62,1007.09,1059.82,1171.18,1029.63,1289.44,1419.49,1318.92,1692.17,1815.35,1973.93,1995.38,2119.76,2065.66,2233.03,2234.61,2370.56,2132.25,1896.36,1702.73,1797.6,1686.24,2037.24,1951.95,1856.02,1941.59,2155.23,1963.74,1971.45,1989.11,1876.48,1822.07,1598.58,1634.27,1369.01,1719.93,1658.47,1537.8,1626.88,1983.72,2126.08,1996.25,1721.94,1808.98,1893.64,1948.12,1959.27,2173.19,2175.31,2224.52,2524.01,2641.3,2520.48,2550.11,2451.45,2259.12,2266.75,2363.89,2539.5,2620.02,2567.26,2695.0,2611.71,3023.2,3213.2,3412.86,3474.63,3698.44,3328.63,3408.52,3158.19,3165.38,3213.44,3253.73
FI0009000459,HUHTAMAKI,FI,EUR,613.06,648.85,677.65,667.69,648.59,718.8,737.2,689.94,676.87,671.93,653.4,697.86,743.19,788.52,822.92,851.04,783.22,774.18,729.25,764.97,753.7,776.65,818.12,855.27,773.71,710.53,718.92,770.08,805.91,755.37,675.0,679.57,683.34,644.34,578.35,534.59,530.71,472.37,483.78,519.35,511.67,410.78,409.05,485.48,376.31,319.07,322.94,293.15,354.38,353.66,325.81,492.53,525.39,522.77,569.41,611.99,644.87,689.07,681.35,705.7,683.67,553.64,579.0,618.97,544.58,492.96,659.67,621.35,681.87,670.64,626.7,736.2,769.1,738.21,752.43,777.21,757.15,708.84,723.3,645.61,585.97,640.93,643.97,659.9,678.54,775.04,805.52,915.16,797.83,857.65,868.54,830.02,921.44,975.99,938.31,933.66,1048.19,1116.68,1136.09,1124.39,1138.79,1112.48,1143.63,1170.45,1286.03,1444.88,1504.21,1541.4,1489.03,1731.31,1644.99,1620.7,1676.67,1614.64,1646.64,1659.22,1695.69,1564.3,1568.79,1631.82
FI0009000681,NOKIA,FI,EUR,7756.27,8253.57,7870.63,8276.27,8763.99,8724.82,8323.98,8114.64,8745.4,8650.76,8895.76,9483.18,9509.46,9740.16,10988.77,12087.22,11409.63,10849.33,10535.91,11126.31,10546.02,10551.16,10703.91,10851.75,11598.61,11580.28,12193.38,13538.97,14892.26,15285.16,15760.46,17919.39,20620.14,21519.71,21768.39,21086.24,19614.78,19896.87,17269.46,16697.44,16104.44,13648.79,15401.53,14063.88,10133.44,8637.81,7870.22,8629.57,6872.99,5341.52,6593.87,8401.53,8916.69,8494.37,7681.56,8074.68,8521.62,7386.21,7637.49,7423.69,8175.57,7833.58,9050.35,7061.04,6243.28,4996.27,5618.6,5211.28,6116.09,6556.34,5629.9,6311.78,6517.2,5272.73,5205.94,5609.27,4435.39,4209.2,3785.55,4208.16,3701.76,4411.96,3736.92,3180.36,3246.25,3423.26,3530.57,2333.19,1848.41,1446.92,1690.16,2004.87,1819.98,1895.21,2334.27,2715.14,2753.3,2554.25,2281.06,2360.5,2409.95,2603.59,2756.91,2715.42,4628.32,5329.58,5711.31,5644.55,4883.2,5429.02,5228.4,5264.84,5690.19,5675.67,5948.33,6314.87,6396.78,6255.51,6252.25,5950.78
FI0009002158,UPONOR DEAD - DELIST.30/04/24,FI,EUR,566.69,654.75,678.2,640.45,599.44,628.27,637.79,689.35,747.64,694.13,704.53,683.98,794.85,843.03,874.92,1025.86,973.29,906.01,912.75,910.84,907.32,1073.17,1157.22,1323.95,1380.11,1237.91,1313.96,1555.39,1542.55,1453.03,1374.69,1431.04,1154.97,973.64,896.34,939.16,919.61,980.27,964.91,883.18,886.6,601.4,617.9,565.61,509.17,386.09,376.5,437.45,418.98,415.77,426.69,513.08,591.4,539.89,621.56,769.51,759.77,833.67,907.29,983.81,873.67,816.05,864.72,871.07,672.64,675.52,765.92,658.81,784.53,847.43,799.81,878.89,824.22,796.36,848.08,970.63,911.32,823.94,735.27,553.25,411.23,518.65,499.22,442.39,508.55,581.81,594.19,674.68,518.84,463.03,536.15,522.39,544.82,582.24,650.21,653.67,722.05,725.13,728.13,792.69,836.13,799.63,927.67,947.31,1009.44,1058.16,1118.75,1048.23,857.01,943.5,1004.22,1089.7,1040.82,1014.14,850.41,849.5,741.61,731.44,722.97,765.72
FI0009002422,OUTOKUMPU 'A',FI,EUR,520.02,535.71,526.05,429.44,422.04,393.47,420.72,449.63,408.41,391.48,410.18,451.77,525.47,554.14,632.28,754.04,708.87,733.39,759.92,796.36,799.2,967.25,1051.04,1225.78,1248.65,1165.85,1119.42,1099.53,1171.58,1104.4,1029.0,989.1,1170.85,1217.58,1056.33,1013.46,1016.66,1255.74,1554.44,1624.88,1521.29,1193.65,801.17,823.18,528.97,349.74,340.04,391.92,389.66,348.13,390.26,543.67,713.28,620.95,702.23,761.94,677.12,600.03,621.9,685.28,659.88,635.15,809.12,781.83,582.48,560.27,609.77,603.33,731.93,660.28,605.45,685.18,686.62,661.24,650.92,625.91,552.58,497.12,401.56,378.57,249.78,320.42,299.38,247.53,308.09,262.1,300.39,232.9,146.91,139.4,125.65,128.51,153.13,121.35,133.55,150.12,148.33,125.61,109.2,99.73,99.43,92.85,88.92,86.3,96.59,79.93,74.68,80.37,83.6,84.71,109.04,125.11,144.56,164.98,133.36,127.07,114.4,92.62,97.89,94.74
FI0009003727,WARTSILA,FI,EUR,1088.76,1251.91,1327.93,1323.7,1512.22,1446.85,1545.96,1475.38,1600.33,1388.88,1346.47,1477.11,1639.78,1827.41,1946.28,2236.31,2057.47,2217.72,2038.91,2170.31,2130.45,2411.53,2641.72,2946.43,3126.2,3269.17,3507.92,3843.62,3775.01,3759.74,4021.13,3542.73,3890.23,4645.25,4370.12,4335.41,3593.97,3929.55,4254.94,4303.01,4434.5,3953.59,3852.61,3639.1,2599.15,1573.89,1461.8,1834.53,1690.36,1451.95,1443.88,2288.98,2445.96,2202.1,2435.51,2589.87,2739.07,2493.13,2553.24,2756.2,3261.83,3274.69,3645.96,3687.58,3089.4,3297.84,3778.83,3842.91,4695.61,5033.31,4985.12,5503.89,5555.92,5527.81,5769.71,5810.69,5348.72,4983.11,4260.39,4115.74,3546.16,4543.01,4837.46,4276.0,4976.59,5101.23,5753.79,6184.15,5006.31,5000.46,4598.57,4928.07,5297.34,6179.22,6444.47,6591.14,7269.03,7070.92,7074.23,7723.07,7374.4,6829.94,7100.32,7322.33,7102.23,6981.2,7706.47,7747.62,8535.79,9298.0,8762.93,8974.58,8708.77,7996.06,8138.57,8126.52,7216.78,7467.17,7240.85,7237.07
FI0009005318,NOKIAN RENKAAT,FI,EUR,2940.55,3633.58,3305.1,3490.07,3726.12,3794.31,4226.52,4417.66,4945.43,3240.48,2711.31,2614.43,3214.46,3312.44,3664.53,3610.89,3168.63,2778.87,2918.99,3699.19,3800.01,4047.31,4379.75,4326.39,4164.47,5155.08,5768.96,6634.38,7479.64,7542.06,7162.53,7548.33,8381.4,8073.05,8196.59,7546.15,7187.59,8913.92,9181.84,9311.87,11229.42,10516.04,9519.67,7868.17,5164.0,2836.07,2549.23,2406.32,2148.16,2607.11,2568.56,3636.4,4299.04,4269.74,4773.28,5114.96,5289.78,4873.5,5743.27,5540.76,5538.29,5713.94,5911.27,5480.86,5397.23,5728.91,6510.19,6673.13,7981.93,8032.92,7489.91,8547.27,8394.66,9438.16,9891.25,12291.1,11529.65,11874.16,11109.17,8799.75,7171.05,8766.01,7794.19,7645.22,8462.59,10547.58,11517.95,11612.24,9173.61,9278.44,9797.11,9656.91,9970.1,10153.52,10222.83,9717.18,10532.63,11143.02,10910.21,11101.94,10744.98,10410.52,11341.45,11923.5,12999.04,12961.31,12681.25,12291.65,10797.28,11482.43,10347.6,10665.44,11398.16,10486.86,9339.43,8585.07,8107.35,7573.32,7609.15,6598.73
FI0009005870,KONECRANES,FI,EUR,412.64,417.21,392.91,373.65,388.43,404.96,431.08,441.15,440.47,412.02,422.13,465.88,520.26,597.37,665.94,717.06,791.86,697.68,712.11,768.86,734.86,834.88,985.7,1139.51,1245.77,1207.57,1318.27,1433.42,1661.72,1657.74,1622.97,1499.0,1582.9,1763.82,1514.36,1360.15,1184.66,1449.44,1578.02,1781.81,1867.89,1691.2,1638.54,1358.67,952.21,688.34,600.77,685.38,629.2,668.19,733.13,903.0,1045.18,1029.59,1188.6,1240.16,1247.85,1177.44,1265.17,1199.64,1298.02,1206.93,1348.86,1472.64,1223.19,1199.83,1486.26,1393.27,1706.83,1816.3,1790.62,1888.81,1917.21,2044.8,2113.15,2265.17,1940.89,1910.25,1498.05,1286.36,958.32,1089.44,1012.82,887.56,1149.88,1497.1,1294.35,1502.04,1178.05,1294.85,1283.9,1248.77,1432.02,1560.06,1599.19,1662.07,1657.58,1801.58,1698.13,1864.64,1781.83,1462.59,1504.35,1594.77,1730.35,1734.34,1804.07,1830.12,1811.07,1822.95,1710.72,1728.49,1723.72,1732.41,1747.74,1707.09,1443.88,1500.04,1570.14,1546.78
FI0009005961,STORA ENSO R,FI,EUR,639.43,677.57,650.64,612.92,610.78,592.11,613.73,633.92,637.61,590.8,593.55,623.82,640.5,660.29,735.31,748.48,670.39,668.03,706.38,726.31,724.83,774.27,746.39,757.04,793.88,788.08,856.58,910.65,945.13,934.58,857.14,882.6,961.6,906.62,818.07,741.03,677.16,623.67,607.78,650.29,636.84,492.71,478.12,529.97,503.38,483.06,424.8,402.63,321.41,220.59,186.01,303.16,313.42,276.73,347.23,377.46,382.07,418.07,419.62,384.47,341.02,348.48,419.08,477.55,424.67,416.6,460.87,440.23,563.38,564.88,491.24,586.83,678.16,641.93,678.92,707.41,654.76,614.83,506.21,429.56,347.75,375.92,365.17,352.14,417.42,441.84,434.76,422.82,336.4,380.99,355.21,375.28,385.76,391.29,406.21,428.95,442.46,417.63,401.04,456.16,479.47,439.09,485.57,505.54,556.28,610.85,649.28,659.39,613.88,747.86,701.99,695.0,699.79,664.28,615.45,595.53,569.38,562.18,606.16,613.96
FI0009005987,UPM-KYMMENE,FI,EUR,985.72,1040.73,1034.73,969.2,943.84,935.99,948.56,970.62,977.95,941.21,917.86,951.64,994.43,1033.88,1193.89,1185.31,1087.73,1090.03,1120.78,1198.05,1200.98,1284.32,1260.7,1275.52,1291.78,1316.54,1335.4,1305.24,1363.33,1300.16,1179.54,1192.58,1268.84,1175.86,1114.18,1062.88,982.91,917.57,999.87,1084.61,1089.55,919.06,893.53,966.21,861.89,786.64,804.27,701.74,531.89,399.65,350.51,549.25,566.93,528.61,632.42,729.81,727.42,732.45,771.7,724.42,672.71,652.24,847.26,920.22,817.21,852.46,924.89,877.24,1093.63,1058.51,949.03,1130.24,1314.1,1266.67,1349.33,1356.21,1243.98,1207.56,1031.72,868.27,755.48,781.27,769.13,729.69,847.38,914.51,898.05,898.34,719.01,792.72,753.72,778.94,794.15,751.26,789.63,814.79,856.96,821.69,784.54,789.18,812.96,737.91,839.41,908.12,1044.02,1200.23,1255.41,1275.78,1156.99,1370.33,1289.5,1382.24,1393.75,1351.82,1293.67,1191.2,1130.35,1251.01,1316.75,1303.95
