ISIN,NAME,Country,Region,2014-01-31 00:00:00,2014-02-28 00:00:00,2014-03-31 00:00:00,2014-04-30 00:00:00,2014-05-30 00:00:00,2014-06-30 00:00:00,2014-07-31 00:00:00,2014-08-29 00:00:00,2014-09-30 00:00:00,2014-10-31 00:00:00,2014-11-28 00:00:00,2014-12-31 00:00:00,2015-01-30 00:00:00,2015-02-27 00:00:00,2015-03-31 00:00:00,2015-04-30 00:00:00,2015-05-29 00:00:00,2015-06-30 00:00:00,2015-07-31 00:00:00,2015-08-31 00:00:00,2015-09-30 00:00:00,2015-10-30 00:00:00,2015-11-30 00:00:00,2015-12-31 00:00:00,2016-01-29 00:00:00,2016-02-29 00:00:00,2016-03-31 00:00:00,2016-04-29 00:00:00,2016-05-31 00:00:00,2016-06-30 00:00:00,2016-07-29 00:00:00,2016-08-31 00:00:00,2016-09-30 00:00:00,2016-10-31 00:00:00,2016-11-30 00:00:00,2016-12-30 00:00:00,2017-01-31 00:00:00,2017-02-28 00:00:00,2017-03-31 00:00:00,2017-04-28 00:00:00,2017-05-31 00:00:00,2017-06-30 00:00:00,2017-07-31 00:00:00,2017-08-31 00:00:00,2017-09-29 00:00:00,2017-10-31 00:00:00,2017-11-30 00:00:00,2017-12-29 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-05-31 00:00:00,2018-06-29 00:00:00,2018-07-31 00:00:00,2018-08-31 00:00:00,2018-09-28 00:00:00,2018-10-31 00:00:00,2018-11-30 00:00:00,2018-12-31 00:00:00,2019-01-31 00:00:00,2019-02-28 00:00:00,2019-03-29 00:00:00,2019-04-30 00:00:00,2019-05-31 00:00:00,2019-06-28 00:00:00,2019-07-31 00:00:00,2019-08-30 00:00:00,2019-09-30 00:00:00,2019-10-31 00:00:00,2019-11-29 00:00:00,2019-12-31 00:00:00,2020-01-31 00:00:00,2020-02-28 00:00:00,2020-03-31 00:00:00,2020-04-30 00:00:00,2020-05-29 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-30 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-29 00:00:00,2021-02-26 00:00:00,2021-03-31 00:00:00,2021-04-30 00:00:00,2021-05-31 00:00:00,2021-06-30 00:00:00,2021-07-30 00:00:00,2021-08-31 00:00:00,2021-09-30 00:00:00,2021-10-29 00:00:00,2021-11-30 00:00:00,2021-12-31 00:00:00,2022-01-31 00:00:00,2022-02-28 00:00:00,2022-03-31 00:00:00,2022-04-29 00:00:00,2022-05-31 00:00:00,2022-06-30 00:00:00,2022-07-29 00:00:00,2022-08-31 00:00:00,2022-09-30 00:00:00,2022-10-31 00:00:00,2022-11-30 00:00:00,2022-12-30 00:00:00,2023-01-31 00:00:00,2023-02-28 00:00:00,2023-03-31 00:00:00,2023-04-28 00:00:00,2023-05-31 00:00:00,2023-06-30 00:00:00,2023-07-31 00:00:00,2023-08-31 00:00:00,2023-09-29 00:00:00,2023-10-31 00:00:00,2023-11-30 00:00:00,2023-12-29 00:00:00
ES0109427734,ATRESMEDIA CORPN.DE MEDIOS DE CMNI.,ES,EUR,423.45,401.05,346.53,322.41,354.45,324.9,333.63,332.02,345.35,332.3,313.39,321.75,335.6,347.69,345.17,370.15,342.12,355.78,346.7,340.3,291.55,296.16,278.28,248.88,219.42,242.61,255.5,303.21,303.77,228.68,247.34,277.88,258.9,242.72,243.9,263.06,272.64,277.76,303.96,301.38,310.41,285.82,286.23,254.59,257.2,251.46,281.59,270.79,271.74,270.31,246.9,243.65,233.14,224.85,209.54,191.25,166.09,150.88,150.54,138.1,134.69,137.7,129.93,148.99,134.88,141.9,113.55,106.64,111.44,120.94,125.02,117.93,102.25,109.36,82.76,77.99,80.88,78.82,82.41,81.48,79.82,79.07,107.33,106.32,120.08,126.35,124.75,145.28,147.63,132.1,124.72,132.06,129.66,123.32,119.61,119.5,121.54,136.92,134.79,121.29,131.53,114.51,101.72,91.29,85.88,95.97,114.71,118.63,129.26,127.11,131.43,139.4,130.31,139.59,152.22,145.7,141.98,137.02,152.07,151.22
ES0112501012,EBRO FOODS,ES,EUR,467.08,464.84,487.83,488.12,481.81,471.08,436.23,432.81,404.55,384.09,390.61,358.97,367.94,413.44,403.41,422.55,410.43,425.13,441.47,444.04,430.44,422.43,424.21,439.94,435.18,457.13,487.68,509.56,527.15,517.82,516.66,505.99,530.61,491.58,462.65,478.89,470.84,465.0,466.08,514.12,543.83,528.59,552.42,551.82,553.49,561.87,540.98,547.32,577.15,587.84,597.8,568.53,571.8,553.32,513.18,511.11,522.15,469.57,487.93,476.48,493.37,510.28,515.65,507.64,505.33,520.6,492.75,506.9,489.78,537.81,536.11,530.42,506.82,460.1,504.35,524.83,517.07,515.81,559.56,612.09,584.5,561.89,596.85,629.33,592.53,588.07,566.02,561.27,584.79,580.66,560.31,554.52,532.07,553.88,533.71,550.14,529.46,532.42,513.16,518.9,511.4,491.61,484.26,462.87,431.36,460.26,460.06,461.75,505.75,508.25,527.57,553.85,527.86,530.22,556.37,543.77,511.17,516.11,504.26,520.62
ES0113211835,BBV.ARGENTARIA,ES,EUR,1352.57,1406.4,1386.87,1415.57,1481.12,1471.05,1433.74,1410.04,1413.96,1308.04,1262.05,1125.06,1015.19,1192.38,1213.18,1210.97,1183.89,1176.21,1230.73,1119.36,1022.91,1058.46,1013.97,894.69,787.81,785.62,822.1,864.65,837.28,709.82,747.14,794.37,773.38,936.01,802.25,878.18,889.27,860.84,1019.6,1068.84,1089.15,1106.69,1204.79,1178.52,1193.84,1180.6,1155.14,1151.95,1271.77,1133.56,1066.53,1117.83,937.01,974.93,1011.13,858.91,876.58,772.72,793.24,739.78,828.22,870.21,798.37,868.28,775.68,800.74,732.32,678.58,745.29,766.43,766.85,813.62,752.55,692.53,465.32,496.96,471.92,522.74,473.66,445.62,422.5,435.6,714.09,749.93,695.15,848.69,790.15,865.26,966.38,954.14,987.48,1007.73,1019.69,1091.42,823.5,928.84,982.6,924.38,901.86,862.16,878.91,731.34,727.56,729.59,731.24,849.16,953.12,991.82,1157.73,1289.68,1177.57,1259.41,1119.28,1316.08,1363.65,1352.78,1400.25,1369.24,1619.82,1586.06
ES0113679I37,BANKINTER 'R',ES,EUR,749.55,811.62,805.36,764.98,796.52,785.56,869.87,836.08,854.6,830.74,908.13,819.58,703.58,792.36,778.19,773.94,749.51,757.45,796.87,772.21,752.31,752.02,746.62,738.21,720.23,688.17,740.09,797.31,795.88,674.6,734.61,771.01,754.03,810.1,797.22,827.23,856.22,824.21,903.43,944.63,989.09,993.09,1048.59,1028.11,1028.08,1025.61,1050.27,1037.67,1261.54,1209.22,1133.86,1157.12,1061.79,1081.47,1073.41,990.09,1029.48,917.19,933.8,903.32,879.62,925.98,868.62,908.84,822.47,793.16,751.13,670.77,732.84,802.47,812.02,857.52,758.71,685.98,438.92,493.17,507.11,570.35,619.86,644.79,515.79,448.25,593.7,647.53,675.2,803.22,838.33,914.23,955.64,837.8,910.47,976.4,999.77,938.01,832.28,880.91,999.53,983.32,1027.13,1030.21,1099.21,1090.03,858.11,899.07,998.26,1068.21,1144.91,1194.9,1284.17,1260.02,1028.66,1072.46,1031.81,1127.96,1190.09,1179.08,1195.7,1177.55,1313.79,1220.18
ES0113860A34,BANCO DE SABADELL,ES,EUR,130.38,145.77,137.45,151.62,147.63,152.28,145.36,140.87,132.16,128.62,126.92,119.09,113.01,122.9,118.36,129.89,122.26,119.13,113.17,105.14,90.52,95.97,91.12,87.72,88.92,78.72,89.03,98.36,87.98,67.39,70.36,69.62,65.91,68.75,64.24,72.67,78.45,76.8,95.68,101.62,108.98,107.22,117.94,116.04,110.32,105.82,106.48,106.1,127.23,112.3,109.0,107.46,91.79,91.65,91.4,84.11,85.04,72.18,69.78,63.58,63.75,63.4,55.42,65.1,62.06,58.17,49.42,48.09,54.41,61.54,62.25,66.44,51.34,49.46,29.29,24.42,17.75,20.47,20.15,23.85,20.55,18.0,22.96,25.54,25.92,29.82,31.6,37.44,45.19,40.15,41.01,42.18,49.59,47.52,39.59,39.69,45.44,51.32,50.48,47.76,54.3,48.39,38.76,42.04,41.04,47.85,55.73,58.25,80.58,81.09,67.66,65.69,62.04,72.42,77.7,73.0,73.38,77.95,92.08,79.14
ES0113900J37,BANCO SANTANDER,ES,EUR,1131.71,1187.29,1248.84,1328.71,1372.74,1396.72,1377.79,1364.06,1311.73,1227.52,1259.78,1180.12,958.81,1044.72,1074.41,1102.84,1035.57,1016.67,1011.36,896.93,776.32,833.99,807.94,732.97,630.27,610.08,660.45,764.2,720.9,574.89,647.66,683.44,677.09,757.81,706.49,807.67,866.61,852.91,956.9,1022.95,1019.98,1036.52,1085.99,1044.15,1123.49,1099.03,1090.13,1065.91,1217.49,1129.02,1063.69,1070.08,885.12,883.77,939.82,831.45,839.21,798.59,796.16,763.05,806.6,832.2,791.67,870.14,757.94,799.74,740.22,651.97,701.07,705.12,685.82,736.33,692.64,642.67,427.98,392.46,398.58,429.51,376.11,391.78,329.87,350.44,530.67,569.86,538.39,645.4,624.81,716.28,774.78,706.62,677.61,683.29,672.77,710.18,579.76,626.3,649.72,627.84,646.01,564.93,613.96,534.28,473.04,462.09,446.58,501.58,568.1,578.94,673.29,764.09,720.47,690.91,637.59,725.32,797.61,767.79,752.39,733.13,829.91,835.52
ES0116870314,NATURGY ENERGY GROUP,ES,EUR,5368.11,5569.84,6100.57,6214.08,6257.4,6848.35,6779.54,6784.44,6499.22,6363.38,6268.25,5558.07,5263.53,5432.14,5037.39,5517.51,5506.53,5082.36,5003.63,4642.44,4453.48,4984.1,4949.82,4678.67,4545.08,4085.38,4721.64,4851.33,4617.76,4715.15,4971.86,4951.62,5012.6,4804.05,4176.98,4605.75,4695.39,4760.46,5355.99,5511.76,6146.72,5844.62,5835.28,6071.5,5616.49,5428.16,5679.92,5863.12,5879.11,5820.84,6048.71,6408.19,6214.96,6716.79,7116.07,7060.62,7164.16,6456.81,6598.97,6787.04,7452.52,7249.78,7607.83,7712.02,7732.26,7499.41,7000.89,7196.63,7286.23,7477.47,7259.22,7014.76,7358.13,6444.27,5080.74,5070.19,5336.18,5348.65,5434.5,5642.99,5861.67,5424.59,6903.36,6924.26,7727.23,7503.25,7511.84,7852.29,8012.53,7862.51,7901.9,7958.31,7795.41,8134.57,8579.68,10212.55,9891.42,8466.03,9634.74,9663.14,9610.57,9155.84,9304.1,8883.67,7474.08,8248.68,8972.56,8442.59,9188.07,8992.65,9953.78,10314.84,9369.72,9818.88,10097.29,9729.53,9143.15,9461.3,10182.47,10151.65
ES0118594417,INDRA SISTEMAS,ES,EUR,390.61,405.09,443.28,413.09,397.8,394.0,348.97,339.53,315.93,248.43,232.61,220.03,230.42,240.6,264.49,266.63,217.89,231.56,254.54,267.12,233.2,242.91,231.44,212.19,220.57,206.71,262.54,264.02,257.1,237.65,273.25,290.84,302.2,278.73,233.04,247.4,248.01,285.03,288.45,308.79,312.91,324.7,347.87,354.13,356.0,323.9,307.62,308.57,332.35,312.46,311.19,312.52,285.37,269.65,273.92,277.88,258.69,223.0,237.01,212.11,232.17,244.13,250.34,265.14,236.78,228.11,194.92,177.66,195.04,217.69,241.85,257.48,258.69,244.28,185.42,194.1,174.19,177.02,169.72,164.11,160.51,135.16,180.58,192.43,199.0,198.97,198.48,235.03,193.11,205.62,235.66,242.98,242.34,272.49,260.72,243.93,227.07,260.16,253.2,232.11,244.74,214.94,207.11,179.92,175.63,204.14,230.18,259.42,277.6,288.98,308.72,302.36,279.09,288.34,338.42,328.85,336.77,325.18,358.46,359.09
ES0122060314,FOMENTO CONSTR.Y CNTR.,ES,EUR,382.81,325.69,325.5,314.19,307.74,333.01,310.56,267.72,274.96,262.17,279.73,277.25,241.81,229.54,237.9,250.63,203.44,198.29,202.27,178.79,143.87,149.5,134.85,148.28,146.07,141.4,172.98,173.87,168.72,168.81,165.09,209.19,189.93,172.93,165.65,159.45,166.69,185.93,182.3,185.31,221.07,215.81,220.13,210.6,200.7,212.61,217.23,207.37,238.19,245.65,244.74,258.82,248.19,252.45,260.49,280.45,300.43,266.76,280.64,267.76,296.81,296.36,261.66,245.01,267.58,276.75,265.5,258.03,237.82,251.22,250.57,254.17,257.83,244.16,168.82,196.91,209.43,204.36,187.01,212.17,206.26,182.95,229.04,232.95,231.56,257.62,255.8,283.88,273.51,251.44,257.48,287.39,273.29,286.43,249.72,283.51,269.38,258.28,271.88,258.73,270.91,221.81,221.85,202.49,182.74,187.24,202.95,211.8,217.97,218.09,220.01,227.79,215.9,290.16,314.92,305.38,298.89,300.41,317.85,380.95
ES0124244E34,MAPFRE,ES,EUR,672.76,674.86,686.9,685.4,665.84,663.01,641.54,625.19,589.25,569.24,612.02,576.21,570.17,596.01,617.93,630.16,602.45,594.52,558.79,509.38,450.52,516.52,474.09,443.0,392.96,344.97,381.69,447.49,447.29,394.3,444.32,489.15,507.22,537.89,544.18,563.74,557.7,572.05,633.72,643.03,656.14,657.29,700.11,666.1,613.56,616.68,635.02,617.16,684.06,648.42,637.53,668.76,580.7,594.82,620.09,582.19,618.49,590.41,563.47,533.57,560.53,569.08,554.82,603.14,589.21,604.63,573.2,538.52,556.32,575.96,582.66,558.46,540.12,468.89,360.02,385.82,371.2,390.84,396.42,417.22,344.42,331.12,422.3,438.89,414.16,429.66,470.0,485.33,529.95,491.69,479.1,501.38,508.15,492.73,486.36,490.42,514.5,472.57,504.94,439.7,459.41,436.42,398.58,412.53,386.6,425.59,477.32,492.58,510.92,548.39,514.74,511.5,518.14,524.75,551.28,559.89,540.29,548.35,597.28,581.11
ES0125220311,ACCIONA,ES,EUR,1636.71,1965.61,2134.33,1998.92,1989.02,2203.82,2030.57,1976.23,1844.75,1717.66,1829.19,1675.89,1764.37,1935.46,1899.75,1869.57,1886.2,1859.68,2051.73,1877.31,1782.54,2132.32,2099.28,2167.3,1924.76,1929.03,1954.37,2021.02,1920.17,1887.56,1924.45,1853.08,1969.05,1979.83,1769.21,1921.21,2017.75,1955.97,2092.95,2148.29,2500.16,2358.32,2285.67,2290.15,2158.64,2222.79,2183.6,2192.23,2438.22,2282.38,2036.74,2250.56,2024.65,2298.79,2388.2,2449.65,2516.98,2345.95,2549.36,2345.23,2647.23,2700.97,3095.39,3213.9,2965.35,3074.15,3066.03,3073.5,3027.15,2981.25,2963.73,3010.93,3245.07,3593.3,3054.47,2831.39,2856.43,2849.43,3228.88,3488.43,3167.81,2939.81,3715.51,4156.65,4374.7,4713.71,4889.09,5070.73,4915.17,4394.68,4573.77,4849.15,4954.57,5728.0,5292.46,5706.8,5163.77,5133.5,5762.91,5904.95,5740.12,5477.07,6222.85,5968.45,5382.78,5475.43,5839.13,5581.65,5914.26,5746.1,6105.14,5642.73,4907.51,5158.11,4686.93,4461.48,3984.06,3921.53,4405.16,4591.02
ES0130670112,ENDESA,ES,EUR,4372.1,4890.34,5349.98,5627.44,5673.88,5746.71,5726.87,5532.98,5871.94,5498.81,5474.82,5657.66,5744.19,5834.26,5564.56,5720.72,5373.08,5505.14,6196.82,6074.6,6162.55,6555.46,6059.77,5897.3,5736.62,5408.94,5737.25,6267.45,6139.61,6157.66,6461.16,6251.68,6591.45,6525.72,6360.74,6708.33,6504.56,6748.13,7446.08,7445.49,7894.55,7451.46,7641.61,7803.85,7304.27,7414.66,7235.79,7164.57,7535.17,7051.15,7350.32,7820.66,7351.13,7587.87,7960.4,7719.34,7434.3,7201.8,7664.4,8139.8,8856.74,8921.97,9032.04,8804.61,8794.53,9345.39,9031.72,9340.83,9552.0,9879.88,9876.43,9918.01,10194.88,9476.52,7934.11,8237.38,8820.18,9409.96,10860.3,10613.77,10227.65,10239.41,10954.21,10709.65,10038.89,9768.85,10383.89,10305.68,10677.61,9985.61,10009.36,9891.33,8308.84,9499.09,9188.37,9643.32,9339.05,9272.2,9236.54,8870.46,9276.98,8226.02,7983.22,7516.65,6603.85,7295.14,7967.08,8227.85,8673.81,8608.86,9499.11,9830.93,9428.49,9984.19,10004.9,9694.51,9503.67,8744.85,9748.37,9704.92
ES0130960018,ENAGAS,ES,EUR,665.72,708.19,739.87,748.55,716.42,782.4,831.88,834.71,805.53,837.16,838.57,803.99,804.55,780.4,725.69,782.37,728.47,689.68,735.49,712.1,744.23,792.18,775.34,746.51,763.57,745.67,795.58,805.41,792.65,820.57,824.91,793.08,813.93,775.42,667.17,701.03,675.86,679.02,717.47,724.51,819.87,771.41,797.73,833.72,797.88,816.11,832.78,827.81,789.77,754.54,789.6,842.37,769.01,844.38,832.16,828.49,802.88,789.65,817.07,818.35,884.78,864.9,883.15,863.11,827.85,810.43,685.93,684.65,725.76,775.16,780.6,817.73,863.39,823.39,636.03,747.01,720.17,782.57,839.38,813.97,767.14,716.94,811.36,752.29,755.68,721.38,744.94,746.52,804.44,790.83,820.14,812.43,795.15,802.24,807.84,851.71,790.21,780.39,823.11,796.69,838.07,808.68,751.25,698.97,593.01,620.34,677.96,655.29,707.17,711.3,760.53,792.67,752.83,776.65,739.04,709.91,689.65,693.57,761.49,725.75
ES0132105018,ACERINOX 'R',ES,EUR,1809.05,2029.42,2236.08,2430.94,2390.42,2550.07,2394.08,2208.9,2212.86,2134.43,2194.64,2178.11,2143.97,2349.96,2415.46,2106.61,2193.68,2054.5,1822.21,1714.04,1323.85,1615.84,1597.49,1520.04,1329.29,1630.67,1723.71,1755.52,1720.29,1713.84,2076.7,1923.79,2055.51,1910.56,1952.71,2065.27,2131.2,2214.32,2180.56,2168.6,2100.49,2123.41,2052.45,2280.99,2309.82,2301.3,2156.87,2291.3,2363.24,2378.16,2234.5,2253.26,2153.62,2120.42,2397.1,2230.43,2368.85,1850.98,1648.81,1639.21,1805.39,1754.65,1642.1,1720.58,1561.48,1714.21,1474.74,1447.11,1493.12,1631.1,1830.23,1967.76,1702.27,1602.88,1189.47,1323.85,1384.85,1407.31,1492.81,1417.12,1433.29,1383.06,1870.41,2024.36,2042.47,2143.43,2394.59,2545.25,2627.62,2289.95,2530.36,2578.25,2436.8,2640.53,2101.6,2454.62,2391.0,2428.62,2105.22,2017.05,2450.25,1830.55,1921.35,1799.79,1593.35,1737.62,1920.6,1956.9,2190.69,2238.53,2092.23,2198.24,2067.37,2156.41,2195.92,2092.53,2018.76,2022.94,2286.13,2449.14
ES0142090317,OBRASCON HUARTE LAIN,ES,EUR,6730.9,7027.93,6927.44,7370.19,6944.4,7109.17,6126.35,5945.57,5421.29,4723.44,4415.98,3637.31,3747.43,3897.76,3451.85,3769.71,3038.04,2803.17,2756.89,2557.77,2163.48,2223.92,1926.72,1580.09,1461.83,1600.24,1764.12,1953.99,1612.76,959.72,1039.76,929.52,1120.17,1120.83,761.89,970.12,947.23,978.81,1281.34,1221.95,1040.84,999.36,1171.61,1187.4,1008.47,1568.02,1640.54,1669.53,1729.34,1580.06,1188.83,1310.92,1047.9,977.78,1077.12,1007.05,609.29,349.64,303.95,227.71,279.41,305.88,385.08,372.7,362.78,391.08,386.1,365.56,352.08,351.08,344.62,363.54,358.57,336.1,197.79,244.29,238.92,217.9,202.32,227.28,204.22,205.34,262.41,230.65,197.09,217.32,227.3,240.17,231.23,267.94,248.76,251.49,249.9,280.17,275.22,398.9,332.89,346.08,358.14,299.3,273.15,211.03,204.43,196.76,178.89,146.01,163.59,164.58,207.65,189.46,197.84,195.71,164.62,175.06,186.32,174.6,151.02,141.03,176.27,170.8
ES0144580Y14,IBERDROLA,ES,EUR,2129.56,2295.44,2413.75,2408.71,2485.31,2637.2,2634.65,2602.48,2533.72,2500.26,2622.26,2449.12,2500.48,2477.05,2330.96,2422.05,2496.21,2434.36,2624.36,2508.71,2454.53,2653.88,2589.48,2631.04,2631.39,2444.13,2519.02,2680.1,2559.49,2550.45,2660.28,2543.82,2632.93,2634.94,2332.23,2545.55,2495.08,2638.28,2837.87,2845.07,3158.63,3129.27,3186.62,3308.32,3151.14,3278.09,3226.61,3146.11,3385.63,3071.04,3043.62,3212.41,2937.26,3204.97,3316.62,3184.81,3137.7,3021.36,3180.57,3419.51,3600.34,3648.26,3829.38,3954.87,4037.53,4350.35,4254.85,4592.42,4635.9,4580.76,4389.54,4595.1,4967.8,5148.37,4477.06,4546.75,4894.46,5264.36,5998.0,5860.7,5724.65,5478.1,6359.24,6649.58,6401.92,5961.81,6082.64,6371.92,6333.38,5743.65,5818.14,5982.86,4860.29,5708.68,5383.52,5716.82,5591.81,5613.63,5418.9,5702.42,5803.45,5081.06,5368.38,5271.22,4738.55,5126.15,5603.01,5888.55,5988.71,5913.15,6403.82,6676.57,6239.58,6693.23,6600.84,6271.73,5914.22,5851.62,6526.41,6913.66
ES0148396007,INDUSTRIA DE DISENO TEXTIL,ES,EUR,1244.03,1200.46,1250.76,1249.64,1213.2,1284.68,1220.67,1212.38,1153.43,1172.29,1229.1,1207.79,1241.72,1326.41,1351.19,1353.01,1402.46,1377.72,1460.82,1413.35,1416.93,1597.93,1535.08,1469.13,1393.81,1327.11,1437.77,1381.98,1454.56,1430.05,1489.03,1522.51,1595.99,1513.8,1484.72,1483.34,1431.03,1397.14,1532.38,1675.86,1788.78,1675.5,1730.96,1658.43,1647.55,1648.23,1563.23,1537.46,1585.49,1342.03,1378.69,1389.54,1406.56,1524.05,1464.18,1352.1,1352.86,1275.48,1385.08,1153.65,1261.66,1364.63,1328.38,1383.15,1226.47,1378.43,1377.21,1417.11,1416.89,1445.13,1444.08,1636.16,1559.83,1432.01,1203.16,1180.22,1291.41,1226.91,1234.18,1305.31,1293.45,1159.09,1564.46,1496.23,1397.18,1556.73,1550.91,1690.37,1836.79,1670.3,1607.23,1617.89,1748.3,1729.44,1500.15,1552.04,1433.97,1268.02,1052.8,1033.32,1168.78,1099.89,1177.13,1055.97,1015.93,1122.99,1267.88,1313.67,1539.54,1528.01,1662.88,1730.65,1678.26,1946.3,1930.8,1930.68,1879.62,1756.69,2107.49,2224.04
ES0167050915,ACS ACTIV.CONSTR.Y SERV.,ES,EUR,1121.74,1147.33,1253.49,1365.42,1418.59,1458.47,1426.16,1374.78,1251.15,1205.48,1153.38,1141.39,1150.21,1230.79,1170.66,1166.9,1063.11,1061.95,1141.39,1096.39,969.89,1156.01,1102.49,992.42,868.15,896.3,1027.27,1138.39,1136.12,957.39,1013.26,999.5,1067.87,1081.55,1041.21,1118.54,1103.27,1128.39,1222.76,1328.32,1433.53,1411.69,1398.89,1381.68,1356.39,1443.17,1418.01,1433.28,1490.22,1281.25,1443.32,1569.37,1537.02,1540.81,1669.62,1587.62,1620.2,1426.74,1458.96,1470.73,1596.12,1710.28,1694.25,1767.43,1584.45,1602.26,1632.97,1516.74,1601.6,1626.86,1561.0,1603.64,1333.61,1199.49,795.0,1014.33,1038.28,1089.12,1004.5,1066.33,986.69,1032.48,1376.86,1443.43,1379.25,1357.7,1466.09,1441.6,1376.18,1244.75,1220.98,1253.87,1262.8,1216.83,1109.29,1245.41,1184.24,1161.5,1291.92,1229.42,1340.26,1145.97,1206.69,1130.96,1147.52,1298.8,1410.99,1446.87,1518.36,1565.69,1642.69,1774.41,1709.15,1808.05,1895.84,1901.45,1951.04,1953.57,2162.93,2399.66
ES0171996087,GRIFOLS ORD CL A,ES,EUR,1193.22,1312.84,1261.69,1228.62,1248.35,1262.75,1045.69,1078.41,946.9,942.24,1032.01,931.62,977.07,945.3,998.11,991.04,925.42,942.13,1039.21,958.63,963.84,1090.54,1110.3,1091.13,976.67,1034.3,1050.89,1025.24,1068.32,1066.25,1038.83,1001.9,1021.06,935.24,929.68,951.45,1023.4,1048.13,1174.78,1282.76,1359.36,1334.72,1344.08,1355.05,1398.49,1502.48,1402.51,1416.11,1558.53,1329.75,1366.37,1362.18,1420.34,1462.73,1413.01,1432.16,1369.28,1387.0,1371.34,1280.44,1276.9,1273.26,1370.87,1356.18,1252.62,1455.32,1603.43,1558.86,1448.95,1583.61,1680.52,1743.34,1659.23,1574.0,1680.74,1681.02,1545.62,1500.13,1443.24,1342.06,1424.83,1341.69,1411.14,1451.31,1466.35,1255.28,1303.58,1348.35,1386.45,1363.65,1279.98,1229.63,1229.99,1153.3,897.07,966.13,880.99,962.14,923.14,849.77,1056.47,949.2,729.97,609.76,438.07,428.21,526.41,578.69,662.94,615.85,498.19,518.01,582.1,644.84,741.02,690.93,655.33,563.27,712.16,859.53
ES0173093024,REDEIA CORPORACION,ES,EUR,1420.52,1580.72,1650.09,1667.93,1742.78,1855.83,1782.22,1751.46,1796.78,1810.23,1905.41,1837.92,1785.01,1787.99,1702.98,1759.8,1757.83,1676.71,1724.98,1712.67,1775.56,1900.89,1839.94,1797.26,1743.53,1721.69,1883.38,1934.47,1930.06,1976.84,2034.28,1908.82,1916.09,1849.6,1582.23,1678.55,1603.43,1625.67,1727.93,1749.57,2016.09,1924.52,1970.38,2068.58,1938.65,2042.51,2089.49,2072.1,1983.6,1820.29,1919.2,1947.44,1812.92,1957.73,2040.7,2024.7,2014.48,1993.53,2070.06,2142.6,2242.57,2103.64,2074.34,2014.24,2061.97,2090.49,1908.24,2000.55,2036.25,2018.29,1961.54,2016.72,2028.45,1933.59,1822.38,1784.7,1788.24,1964.97,2058.18,2019.23,1978.63,1856.18,2159.55,2162.52,2031.47,1797.07,1895.02,1963.46,2143.66,2057.0,2197.45,2209.12,2222.81,2309.27,2336.53,2397.13,2251.04,2244.68,2321.53,2263.23,2316.73,2181.34,2269.83,2122.59,1781.64,1870.61,2001.88,2008.92,2069.09,1954.49,2064.86,2137.68,1981.81,2045.17,2042.59,1984.24,1921.4,1893.8,2044.6,2006.86
ES0173516115,REPSOL YPF,ES,EUR,1420.28,1523.68,1547.18,1630.04,1708.75,1723.59,1628.57,1626.46,1552.32,1459.02,1470.87,1265.72,1190.91,1303.82,1252.72,1388.55,1279.25,1215.53,1170.89,989.98,804.88,878.07,903.09,796.12,743.76,749.41,818.62,949.31,933.13,941.48,936.46,995.92,1007.84,1039.28,992.74,1078.98,1125.3,1133.98,1180.09,1206.52,1278.46,1199.27,1310.02,1346.18,1446.22,1470.37,1442.75,1424.95,1519.48,1443.46,1426.78,1541.24,1531.81,1621.69,1645.55,1596.73,1651.7,1485.51,1430.59,1371.56,1499.0,1467.66,1460.13,1444.91,1373.17,1385.54,1413.57,1284.91,1379.82,1447.42,1390.6,1421.91,1256.15,1011.81,831.33,828.07,846.64,839.39,746.85,760.17,644.05,597.03,925.21,1002.32,979.77,1255.3,1232.37,1187.91,1326.19,1242.79,1111.17,1164.22,1330.62,1300.19,1119.94,1206.01,1309.39,1356.73,1378.45,1565.74,1668.89,1526.07,1311.52,1385.1,1226.85,1441.08,1616.59,1681.31,1771.74,1720.32,1666.18,1592.81,1462.68,1572.3,1692.28,1704.21,1820.25,1613.6,1691.54,1640.68
